,name,number_functions,r2,aic,bic,power_dev,duv,model
10,Moffat,1,-0.00479616537674,-5458.67368552,-5442.50315419,-0.002,326.101767087,"Parameters([('m0_amplitude', <Parameter 'm0_amplitude', value=0.00042126633952410756 +/- 0.000836, bounds=[1e-15:100]>), ('m0_center', <Parameter 'm0_center', value=452.89854794417994 +/- 1.38e+08, bounds=[400:800]>), ('m0_sigma', <Parameter 'm0_sigma', value=1.1765003987839542 +/- 1.1e+08, bounds=[1:300]>), ('m0_beta', <Parameter 'm0_beta', value=1.1416418811105362e-08 +/- 0.0869, bounds=[1e-15:100]>), ('m0_fwhm', <Parameter 'm0_fwhm', value=7.7022907111309222e+150 +/- inf, bounds=[-inf:inf], expr='2*m0_sigma*sqrt(2**(1.0/max(1e-3, m0_beta))-1)'>), ('m0_height', <Parameter 'm0_height', value=0.00042126633952410756 +/- 0.000836, bounds=[-inf:inf], expr='m0_amplitude'>)])"
11,SplitLorentzian,1,0.99287863154,-7542.38795626,-7526.21742493,0.15,56.3967286555,"Parameters([('m0_amplitude', <Parameter 'm0_amplitude', value=0.20812522629213948 +/- 0.00117, bounds=[1e-15:100]>), ('m0_center', <Parameter 'm0_center', value=633.1313533285189 +/- 0.0687, bounds=[400:800]>), ('m0_sigma', <Parameter 'm0_sigma', value=8.372068983521398 +/- 0.0956, bounds=[1:300]>), ('m0_sigma_r', <Parameter 'm0_sigma_r', value=4.962987685337313 +/- 0.0793, bounds=[1:300]>), ('m0_fwhm', <Parameter 'm0_fwhm', value=13.335056668858712 +/- 0.106, bounds=[-inf:inf], expr='m0_sigma+m0_sigma_r'>), ('m0_height', <Parameter 'm0_height', value=0.009935963192276638 +/- 5.6e-05, bounds=[-inf:inf], expr='2*m0_amplitude/3.1415927/max(0.0000000, (m0_sigma+m0_sigma_r))'>)])"
12,Voigt,1,0.988878773708,-7355.71644206,-7343.58854356,0.058,17.9427953272,"Parameters([('m0_amplitude', <Parameter 'm0_amplitude', value=0.1902482128333337 +/- 0.00125, bounds=[1e-15:100]>), ('m0_center', <Parameter 'm0_center', value=631.4069794684931 +/- 0.0498, bounds=[400:800]>), ('m0_sigma', <Parameter 'm0_sigma', value=4.238534305746241 +/- 0.0363, bounds=[1:300]>), ('m0_gamma', <Parameter 'm0_gamma', value=4.238534305746241 +/- 0.0363, bounds=[-inf:inf], expr='m0_sigma'>), ('m0_fwhm', <Parameter 'm0_fwhm', value=15.264193914923187 +/- 0.0794, bounds=[-inf:inf], expr='1.0692*m0_gamma+sqrt(0.8664*m0_gamma**2+5.545083*m0_sigma**2)'>), ('m0_height', <Parameter 'm0_height', value=0.0093679948672115518 +/- 4.68e-05, bounds=[-inf:inf], expr='(m0_amplitude/(max(1e-15, m0_sigma*sqrt(2*pi))))*wofz((1j*m0_gamma)/(max(1e-15, m0_sigma*sqrt(2)))).real'>)])"
13,SkewedVoigt,1,0.983371095356,-7185.36205603,-7169.1915247,-0.054,9.37261428615,"Parameters([('m0_amplitude', <Parameter 'm0_amplitude', value=0.16838446142004682 +/- 0.00124, bounds=[1e-15:100]>), ('m0_center', <Parameter 'm0_center', value=631.26996650321098 +/- 0.543, bounds=[400:800]>), ('m0_sigma', <Parameter 'm0_sigma', value=6.6372688983682417 +/- 0.0652, bounds=[1:300]>), ('m0_skew', <Parameter 'm0_skew', value=3.6896273821972751e-09 +/- 0.046, bounds=[1e-15:100]>), ('m0_gamma', <Parameter 'm0_gamma', value=1 (fixed), bounds=[1e-15:10]>)])"
14,Lognormal,1,-0.0799204115869,-5429.31008825,-5417.18218975,-1.0,,"Parameters([('m0_amplitude', <Parameter 'm0_amplitude', value=0.0010000000000020002, bounds=[1e-15:100]>), ('m0_center', <Parameter 'm0_center', value=450.0, bounds=[400:800]>), ('m0_sigma', <Parameter 'm0_sigma', value=9.9999999999999947, bounds=[1:300]>), ('m0_height', <Parameter 'm0_height', value=7.6404212627006295e-179, bounds=[-inf:inf], expr='m0_amplitude/max(1e-15, (m0_sigma*sqrt(2*pi)))*exp(m0_sigma**2/2-m0_center)'>), ('m0_fwhm', <Parameter 'm0_fwhm', value=1.3076617583111681e+157, bounds=[-inf:inf], expr='exp(m0_center-m0_sigma**2+m0_sigma*sqrt(2*log(2)))-exp(m0_center-m0_sigma**2-m0_sigma*sqrt(2*log(2)))'>)])"
15,PseudoVoigt,1,0.156785883731,-5532.48300997,-5516.31247864,0.208,137.827222591,"Parameters([('m0_amplitude', <Parameter 'm0_amplitude', value=0.7674304704037526 +/- 0.0843, bounds=[1e-15:100]>), ('m0_center', <Parameter 'm0_center', value=466.8692147188855 +/- 5.56, bounds=[400:800]>), ('m0_sigma', <Parameter 'm0_sigma', value=76.91562841778249 +/- 4.4, bounds=[1:300]>), ('m0_fraction', <Parameter 'm0_fraction', value=2.9861720488698795 +/- 0.0858, bounds=[1e-15:100]>), ('m0_fwhm', <Parameter 'm0_fwhm', value=153.83125683556497 +/- 8.8, bounds=[-inf:inf], expr='2.0000000*m0_sigma'>), ('m0_height', <Parameter 'm0_height', value=0.00017546593542765686 +/- 0.000134, bounds=[-inf:inf], expr='(((1-m0_fraction)*m0_amplitude)/max(1e-15, (m0_sigma*sqrt(pi/log(2))))+(m0_fraction*m0_amplitude)/max(1e-15, (pi*m0_sigma)))'>)])"
16,Pearson7,1,0.989725692821,-7388.0719118,-7371.90138046,0.01,2.55122272801,"Parameters([('m0_amplitude', <Parameter 'm0_amplitude', value=0.17914875874634018 +/- 0.00166, bounds=[1e-15:100]>), ('m0_center', <Parameter 'm0_center', value=631.4260239440034 +/- 0.0478, bounds=[400:800]>), ('m0_sigma', <Parameter 'm0_sigma', value=10.582582652477074 +/- 0.379, bounds=[1:300]>), ('m0_expon', <Parameter 'm0_expon', value=1.7058128376510229 +/- 0.0784, bounds=[1e-15:100]>), ('m0_fwhm', <Parameter 'm0_fwhm', value=14.985762723421491 +/- 0.162, bounds=[-inf:inf], expr='sqrt(2**(1/m0_expon)-1)*2*m0_sigma'>), ('m0_height', <Parameter 'm0_height', value=0.0094791331870820502 +/- 6.58e-05, bounds=[-inf:inf], expr='m0_amplitude * gamfcn(m0_expon)/max(1e-15, (gamfcn(0.5)*gamfcn(m0_expon-0.5)*m0_sigma))'>)])"
17,Gaussian,1,-0.0799204088037,-5429.31008934,-5417.18219084,-1.0,557.892938076,"Parameters([('m0_amplitude', <Parameter 'm0_amplitude', value=2.9840456218122835e-05 +/- 0.00742, bounds=[1e-15:100]>), ('m0_center', <Parameter 'm0_center', value=450.6167542608263 +/- 1.9e+03, bounds=[400:800]>), ('m0_sigma', <Parameter 'm0_sigma', value=11.668580471707955 +/- 2e+03, bounds=[1:300]>), ('m0_fwhm', <Parameter 'm0_fwhm', value=27.477406666387328 +/- 4.72e+03, bounds=[-inf:inf], expr='2.3548200*m0_sigma'>), ('m0_height', <Parameter 'm0_height', value=1.0202286615387006e-06 +/- 0.000209, bounds=[-inf:inf], expr='0.3989423*m0_amplitude/max(1e-15, m0_sigma)'>)])"
18,ExponentialGaussian,1,-0.0743094070654,-5430.51158825,-5414.34105691,-0.947,359.652961455,"Parameters([('m0_amplitude', <Parameter 'm0_amplitude', value=0.011250196794144629, bounds=[1e-15:100]>), ('m0_center', <Parameter 'm0_center', value=450.01030940705624, bounds=[400:800]>), ('m0_sigma', <Parameter 'm0_sigma', value=10.000123137653205, bounds=[1:300]>), ('m0_gamma', <Parameter 'm0_gamma', value=0.0055831455599388846, bounds=[-100:100]>)])"
0,logistic_asymm_peak+logistic_asymm_peak,2,-0.0929945085795,-5419.31008825,-5386.96902558,-1.0,572.475738543,"Parameters([('m0_amplitude', <Parameter 'm0_amplitude', value=99.426280865204149, bounds=[1e-15:100]>), ('m0_center', <Parameter 'm0_center', value=514.92964414157223, bounds=[400:800]>), ('m0_sigma', <Parameter 'm0_sigma', value=233.48343290613786, bounds=[1:300]>), ('m0_s', <Parameter 'm0_s', value=12.560588700319544, bounds=[1e-15:100]>), ('m1_amplitude', <Parameter 'm1_amplitude', value=99.377526687326466, bounds=[1e-15:100]>), ('m1_center', <Parameter 'm1_center', value=768.95540043334131, bounds=[400:800]>), ('m1_sigma', <Parameter 'm1_sigma', value=134.22320518890388, bounds=[1:300]>), ('m1_s', <Parameter 'm1_s', value=28.453223727519315, bounds=[1e-15:100]>)])"
