,name,number_functions,r2,aic,bic,power_dev,duv,model
0,lorentzian_sec_ord,1,0.997574953946,-7108.82994672,-7096.70204822,0.003,3.28320183502,"Parameters([('m0_amplitude', <Parameter 'm0_amplitude', value=0.02511806129119154 +/- 7.59e-05, bounds=[1e-15:100]>), ('m0_center', <Parameter 'm0_center', value=444.66840390543814 +/- 0.0273, bounds=[400:800]>), ('m0_sigma', <Parameter 'm0_sigma', value=13.984165829849829 +/- 0.0545, bounds=[1:300]>)])"
1,sigmoid_double_asymm,1,0.997063406219,-7026.26981265,-7006.05664848,-0.033,6.78996591456,"Parameters([('m0_amplitude', <Parameter 'm0_amplitude', value=0.08717692175229208 +/- 0.0257, bounds=[1e-15:100]>), ('m0_center', <Parameter 'm0_center', value=442.41647461429153 +/- 0.744, bounds=[400:800]>), ('m0_sigma', <Parameter 'm0_sigma', value=1.0000000000058091 +/- 0.029, bounds=[1:300]>), ('m0_s1', <Parameter 'm0_s1', value=6.5165331518237286 +/- 0.193, bounds=[1e-15:100]>), ('m0_s2', <Parameter 'm0_s2', value=4.4876374935484584 +/- 0.0636, bounds=[1e-15:100]>)])"
2,logistic_power_peak,1,0.997575996015,-7108.01927757,-7091.84874623,-0.029,6.06983572089,"Parameters([('m0_amplitude', <Parameter 'm0_amplitude', value=0.024649034971758632 +/- 7.31e-05, bounds=[1e-15:100]>), ('m0_center', <Parameter 'm0_center', value=444.14851443596859 +/- 0.0413, bounds=[400:800]>), ('m0_sigma', <Parameter 'm0_sigma', value=4.7210794745493088 +/- 0.0388, bounds=[1:300]>), ('m0_s', <Parameter 'm0_s', value=1.4862183710580246 +/- 0.0287, bounds=[0.001:100]>)])"
3,Moffat,1,0.997632304125,-7117.91422358,-7101.74369224,0.012,1.43945089945,"Parameters([('m0_amplitude', <Parameter 'm0_amplitude', value=0.025238028473424268 +/- 8.3e-05, bounds=[1e-15:100]>), ('m0_center', <Parameter 'm0_center', value=444.6661024262695 +/- 0.0268, bounds=[400:800]>), ('m0_sigma', <Parameter 'm0_sigma', value=13.165938364115489 +/- 0.237, bounds=[1:300]>), ('m0_beta', <Parameter 'm0_beta', value=1.8419917502144512 +/- 0.044, bounds=[1e-15:100]>), ('m0_fwhm', <Parameter 'm0_fwhm', value=17.798646945076335 +/- 0.0904, bounds=[-inf:inf], expr='2*m0_sigma*sqrt(2**(1.0/max(1e-3, m0_beta))-1)'>), ('m0_height', <Parameter 'm0_height', value=0.025238028473424268 +/- 8.3e-05, bounds=[-inf:inf], expr='m0_amplitude'>)])"
4,gaussian_split,1,0.989759686628,-6501.39553204,-6485.22500071,-0.066,10.3624728983,"Parameters([('m0_amplitude', <Parameter 'm0_amplitude', value=1.0263551813145322 +/- 0.00598, bounds=[1e-15:100]>), ('m0_center', <Parameter 'm0_center', value=443.96123453660613 +/- 0.149, bounds=[400:800]>), ('m0_sigma', <Parameter 'm0_sigma', value=7.911036239776176 +/- 0.133, bounds=[1:300]>), ('m0_sigmar', <Parameter 'm0_sigmar', value=9.3658529949017204 +/- 0.137, bounds=[1:300]>)])"
5,Lorentzian,1,0.989820316771,-6504.88718451,-6492.75928601,0.138,37.1059922357,"Parameters([('m0_amplitude', <Parameter 'm0_amplitude', value=0.6495426806997006 +/- 0.00436, bounds=[1e-15:100]>), ('m0_center', <Parameter 'm0_center', value=444.6471680871341 +/- 0.0524, bounds=[400:800]>), ('m0_sigma', <Parameter 'm0_sigma', value=7.806482969283353 +/- 0.0741, bounds=[1:300]>), ('m0_fwhm', <Parameter 'm0_fwhm', value=15.612965938566706 +/- 0.148, bounds=[-inf:inf], expr='2.0000000*m0_sigma'>), ('m0_height', <Parameter 'm0_height', value=0.026485149144984826 +/- 0.000178, bounds=[-inf:inf], expr='0.3183099*m0_amplitude/max(1e-15, m0_sigma)'>)])"
6,pearson_vii_split,1,0.999296956954,-7627.13938327,-7602.88358627,0.019,11.3564114127,"Parameters([('m0_amplitude', <Parameter 'm0_amplitude', value=0.025199435537355153 +/- 4.5e-05, bounds=[1e-15:100]>), ('m0_center', <Parameter 'm0_center', value=444.66444858147577 +/- 0.0466, bounds=[400:800]>), ('m0_sigma', <Parameter 'm0_sigma', value=9.0461969110319913 +/- 0.0587, bounds=[1:300]>), ('m0_sigmar', <Parameter 'm0_sigmar', value=8.8278551063614294 +/- 0.0591, bounds=[1:300]>), ('m0_s', <Parameter 'm0_s', value=2.9130857535637329 +/- 0.104, bounds=[1e-15:100]>), ('m0_sr', <Parameter 'm0_sr', value=1.4071424858862991 +/- 0.0227, bounds=[1e-15:100]>)])"
7,pearson_vii,1,0.997632304125,-7117.91422355,-7101.74369222,0.012,1.43956165362,"Parameters([('m0_amplitude', <Parameter 'm0_amplitude', value=0.025238030975339609 +/- 8.3e-05, bounds=[1e-15:100]>), ('m0_center', <Parameter 'm0_center', value=444.66610210907152 +/- 0.0268, bounds=[400:800]>), ('m0_sigma', <Parameter 'm0_sigma', value=8.8993224885808395 +/- 0.0452, bounds=[1:300]>), ('m0_s', <Parameter 'm0_s', value=1.8419986447398184 +/- 0.044, bounds=[1e-15:100]>)])"
8,PseudoVoigt,1,0.995952791741,-6892.21189379,-6876.04136246,0.057,19.7315574871,"Parameters([('m0_amplitude', <Parameter 'm0_amplitude', value=0.5954822683985904 +/- 0.00351, bounds=[1e-15:100]>), ('m0_center', <Parameter 'm0_center', value=444.6614425423867 +/- 0.0353, bounds=[400:800]>), ('m0_sigma', <Parameter 'm0_sigma', value=9.105403609841622 +/- 0.0573, bounds=[1:300]>), ('m0_fraction', <Parameter 'm0_fraction', value=0.5765740405995711 +/- 0.0169, bounds=[1e-15:100]>), ('m0_fwhm', <Parameter 'm0_fwhm', value=18.210807219683243 +/- 0.115, bounds=[-inf:inf], expr='2.0000000*m0_sigma'>), ('m0_height', <Parameter 'm0_height', value=0.025009819137537935 +/- 0.000105, bounds=[-inf:inf], expr='(((1-m0_fraction)*m0_amplitude)/max(1e-15, (m0_sigma*sqrt(pi/log(2))))+(m0_fraction*m0_amplitude)/max(1e-15, (pi*m0_sigma)))'>)])"
9,SkewedVoigt,1,0.992633565039,-6640.07223983,-6623.90170849,-0.044,1.71321902398,"Parameters([('m0_amplitude', <Parameter 'm0_amplitude', value=0.52656604192119583 +/- 0.00259, bounds=[1e-15:100]>), ('m0_center', <Parameter 'm0_center', value=438.42715111320513 +/- 0.255, bounds=[400:800]>), ('m0_sigma', <Parameter 'm0_sigma', value=10.468594208524719 +/- 0.224, bounds=[1:300]>), ('m0_skew', <Parameter 'm0_skew', value=1.1640828610750897 +/- 0.0793, bounds=[1e-15:100]>), ('m0_gamma', <Parameter 'm0_gamma', value=1 (fixed), bounds=[1e-15:10]>)])"
