,name,number_functions,r2,aic,bic,power_dev,duv,model
0,gaussian_split,1,-0.093913440008,-4866.72164659,-4850.55111526,-1.0,579.894002809,"Parameters([('m0_amplitude', <Parameter 'm0_amplitude', value=4.5372124353072163e-05 +/- 0.0345, bounds=[1e-15:100]>), ('m0_center', <Parameter 'm0_center', value=453.190261675486 +/- 1.87e+04, bounds=[400:800]>), ('m0_sigma', <Parameter 'm0_sigma', value=15.087256601340014 +/- 1.93e+04, bounds=[1:300]>), ('m0_sigmar', <Parameter 'm0_sigmar', value=14.372698033185705 +/- 1.9e+04, bounds=[1:300]>)])"
1,Gaussian,1,-0.0912964235976,-4868.72164606,-4856.59374756,-1.0,583.188690766,"Parameters([('m0_amplitude', <Parameter 'm0_amplitude', value=2.894400183517467e-05 +/- 0.0144, bounds=[1e-15:100]>), ('m0_center', <Parameter 'm0_center', value=451.49904751506904 +/- 3.86e+03, bounds=[400:800]>), ('m0_sigma', <Parameter 'm0_sigma', value=12.485632618531369 +/- 4.17e+03, bounds=[1:300]>), ('m0_fwhm', <Parameter 'm0_fwhm', value=29.40141740277004 +/- 9.81e+03, bounds=[-inf:inf], expr='2.3548200*m0_sigma'>), ('m0_height', <Parameter 'm0_height', value=9.248219146053192e-07 +/- 0.000379, bounds=[-inf:inf], expr='0.3989423*m0_amplitude/max(1e-15, m0_sigma)'>)])"
2,StudentsT,1,-0.0912964164917,-4868.7216488,-4856.5937503,-1.0,584.997445543,"Parameters([('m0_amplitude', <Parameter 'm0_amplitude', value=5.88271498280859e-06 +/- 0.00551, bounds=[1e-15:100]>), ('m0_center', <Parameter 'm0_center', value=450.1309380204242 +/- 534, bounds=[400:800]>), ('m0_sigma', <Parameter 'm0_sigma', value=1.039381839453013 +/- 3.17e+03, bounds=[1:300]>), ('m0_height', <Parameter 'm0_height', value=1.8863671674401552e-06 +/- 0.00118, bounds=[-inf:inf], expr='m0_amplitude*gamfcn((m0_sigma+1)/2)/(sqrt(m0_sigma*pi)*gamfcn(m0_sigma/2))'>), ('m0_fwhm', <Parameter 'm0_fwhm', value=2.0117084149176954 +/- 914, bounds=[-inf:inf], expr='2*sqrt(2**(2/(m0_sigma+1))*m0_sigma-m0_sigma)'>)])"
3,pearson_vii,1,-0.0939134434201,-4866.72164528,-4850.55111394,-1.0,588.047576804,"Parameters([('m0_amplitude', <Parameter 'm0_amplitude', value=2.6585881561799416e-06 +/- 0.00158, bounds=[1e-15:100]>), ('m0_center', <Parameter 'm0_center', value=450.17965568585009 +/- 340, bounds=[400:800]>), ('m0_sigma', <Parameter 'm0_sigma', value=1.2069494018007885 +/- 590, bounds=[1:300]>), ('m0_s', <Parameter 'm0_s', value=1.5892260408321324 +/- 1.12e+04, bounds=[1e-15:100]>)])"
4,SkewedGaussian,1,-0.0939134415464,-4866.721646,-4850.55111467,-1.0,,"Parameters([('m0_amplitude', <Parameter 'm0_amplitude', value=0.00025888557205300337, bounds=[1e-15:100]>), ('m0_center', <Parameter 'm0_center', value=782.72660645048973, bounds=[400:800]>), ('m0_sigma', <Parameter 'm0_sigma', value=10.081639108646314, bounds=[1:300]>), ('m0_gamma', <Parameter 'm0_gamma', value=95.579669909574108, bounds=[-100:100]>)])"
5,sigmoid_double_asymm,1,0.998138881304,-7550.17121295,-7529.95804878,-0.028,3.37625302537,"Parameters([('m0_amplitude', <Parameter 'm0_amplitude', value=0.05196878296497387 +/- 0.00456, bounds=[1e-15:100]>), ('m0_center', <Parameter 'm0_center', value=663.67505809708541 +/- 0.498, bounds=[400:800]>), ('m0_sigma', <Parameter 'm0_sigma', value=1.0000004734955787 +/- 3.74, bounds=[1:300]>), ('m0_s1', <Parameter 'm0_s1', value=2.9960812377612012 +/- 0.0272, bounds=[1e-15:100]>), ('m0_s2', <Parameter 'm0_s2', value=8.5922961967881317 +/- 0.145, bounds=[1e-15:100]>)])"
6,Lognormal,1,-0.0912964237437,-4868.721646,-4856.5937475,-1.0,,"Parameters([('m0_amplitude', <Parameter 'm0_amplitude', value=0.0010000000000020002, bounds=[1e-15:100]>), ('m0_center', <Parameter 'm0_center', value=450.0, bounds=[400:800]>), ('m0_sigma', <Parameter 'm0_sigma', value=9.9999999999999947, bounds=[1:300]>), ('m0_height', <Parameter 'm0_height', value=7.6404212627006295e-179, bounds=[-inf:inf], expr='m0_amplitude/max(1e-15, (m0_sigma*sqrt(2*pi)))*exp(m0_sigma**2/2-m0_center)'>), ('m0_fwhm', <Parameter 'm0_fwhm', value=1.3076617583111681e+157, bounds=[-inf:inf], expr='exp(m0_center-m0_sigma**2+m0_sigma*sqrt(2*log(2)))-exp(m0_center-m0_sigma**2-m0_sigma*sqrt(2*log(2)))'>)])"
7,pearson_vii_split,1,-0.099185310609,-4862.72164713,-4838.46585013,-1.0,587.76958368,"Parameters([('m0_amplitude', <Parameter 'm0_amplitude', value=9.2900144344012495e-07 +/- 0.000946, bounds=[1e-15:100]>), ('m0_center', <Parameter 'm0_center', value=454.62105220543015 +/- 9.33e+03, bounds=[400:800]>), ('m0_sigma', <Parameter 'm0_sigma', value=6.9062073238211656 +/- 1.36e+04, bounds=[1:300]>), ('m0_sigmar', <Parameter 'm0_sigmar', value=6.9507431473668833 +/- 2.04e+04, bounds=[1:300]>), ('m0_s', <Parameter 'm0_s', value=0.099227424484605753 +/- 409, bounds=[1e-15:100]>), ('m0_sr', <Parameter 'm0_sr', value=11.157780429877757 +/- 1.08e+06, bounds=[1e-15:100]>)])"
8,Voigt,1,0.981437835476,-6583.87409016,-6571.74619166,0.059,56.264596572,"Parameters([('m0_amplitude', <Parameter 'm0_amplitude', value=0.39655527145194924 +/- 0.00336, bounds=[1e-15:100]>), ('m0_center', <Parameter 'm0_center', value=658.4492503847939 +/- 0.0741, bounds=[400:800]>), ('m0_sigma', <Parameter 'm0_sigma', value=4.895994052421505 +/- 0.054, bounds=[1:300]>), ('m0_gamma', <Parameter 'm0_gamma', value=4.895994052421505 +/- 0.054, bounds=[-inf:inf], expr='m0_sigma'>), ('m0_fwhm', <Parameter 'm0_fwhm', value=17.631897545610357 +/- 0.118, bounds=[-inf:inf], expr='1.0692*m0_gamma+sqrt(0.8664*m0_gamma**2+5.545083*m0_sigma**2)'>), ('m0_height', <Parameter 'm0_height', value=0.016904588630037427 +/- 0.000109, bounds=[-inf:inf], expr='(m0_amplitude/(max(1e-15, m0_sigma*sqrt(2*pi))))*wofz((1j*m0_gamma)/(max(1e-15, m0_sigma*sqrt(2)))).real'>)])"
9,Moffat,1,-0.00479627980592,-4902.49686427,-4886.32633294,-0.004,378.132198232,"Parameters([('m0_amplitude', <Parameter 'm0_amplitude', value=0.0008722958104733233 +/- 0.000334, bounds=[1e-15:100]>), ('m0_center', <Parameter 'm0_center', value=451.67752931996944 +/- 1.37e+09, bounds=[400:800]>), ('m0_sigma', <Parameter 'm0_sigma', value=38.080259669429736 +/- 1.77e+09, bounds=[1:300]>), ('m0_beta', <Parameter 'm0_beta', value=6.765653600914473e-10 +/- 0.0528, bounds=[1e-15:100]>), ('m0_fwhm', <Parameter 'm0_fwhm', value=2.4930312869631508e+152 +/- inf, bounds=[-inf:inf], expr='2*m0_sigma*sqrt(2**(1.0/max(1e-3, m0_beta))-1)'>), ('m0_height', <Parameter 'm0_height', value=0.0008722958104733233 +/- 0.000334, bounds=[-inf:inf], expr='m0_amplitude'>)])"
10,Pearson7,1,0.982141605588,-6599.15482728,-6582.98429594,0.006,4.50584428919,"Parameters([('m0_amplitude', <Parameter 'm0_amplitude', value=0.3700339752084235 +/- 0.00441, bounds=[1e-15:100]>), ('m0_center', <Parameter 'm0_center', value=658.4712460438576 +/- 0.0729, bounds=[400:800]>), ('m0_sigma', <Parameter 'm0_sigma', value=12.784021671046464 +/- 0.629, bounds=[1:300]>), ('m0_expon', <Parameter 'm0_expon', value=1.8134977794493867 +/- 0.118, bounds=[1e-15:100]>), ('m0_fwhm', <Parameter 'm0_fwhm', value=17.444977795326949 +/- 0.246, bounds=[-inf:inf], expr='sqrt(2**(1/m0_expon)-1)*2*m0_sigma'>), ('m0_height', <Parameter 'm0_height', value=0.017051177665302258 +/- 0.000155, bounds=[-inf:inf], expr='m0_amplitude * gamfcn(m0_expon)/max(1e-15, (gamfcn(0.5)*gamfcn(m0_expon-0.5)*m0_sigma))'>)])"
11,lorentzian_sec_ord,1,-0.0912964045871,-4868.72165339,-4856.59375489,-1.0,575.427191727,"Parameters([('m0_amplitude', <Parameter 'm0_amplitude', value=9.3757308128408204e-07 +/- 0.000592, bounds=[1e-15:100]>), ('m0_center', <Parameter 'm0_center', value=450.68635164819551 +/- 2.83e+03, bounds=[400:800]>), ('m0_sigma', <Parameter 'm0_sigma', value=20.294662468720396 +/- 7.03e+03, bounds=[1:300]>)])"
12,Lorentzian,1,0.974983395718,-6458.24161426,-6446.11371576,0.137,85.0707042045,"Parameters([('m0_amplitude', <Parameter 'm0_amplitude', value=0.4303509433582108 +/- 0.00456, bounds=[1e-15:100]>), ('m0_center', <Parameter 'm0_center', value=658.7203793693034 +/- 0.0811, bounds=[400:800]>), ('m0_sigma', <Parameter 'm0_sigma', value=7.653992889827758 +/- 0.115, bounds=[1:300]>), ('m0_fwhm', <Parameter 'm0_fwhm', value=15.307985779655516 +/- 0.229, bounds=[-inf:inf], expr='2.0000000*m0_sigma'>), ('m0_height', <Parameter 'm0_height', value=0.017897190096336814 +/- 0.00019, bounds=[-inf:inf], expr='0.3183099*m0_amplitude/max(1e-15, m0_sigma)'>)])"
13,logistic_power_peak,1,-0.0939134395076,-4866.72164678,-4850.55111545,-1.0,558.723425166,"Parameters([('m0_amplitude', <Parameter 'm0_amplitude', value=1.1161585998794797e-06 +/- 0.000391, bounds=[1e-15:100]>), ('m0_center', <Parameter 'm0_center', value=450.06168082748957 +/- 5.01e+03, bounds=[400:800]>), ('m0_sigma', <Parameter 'm0_sigma', value=10.287877461887772 +/- 5.06e+03, bounds=[1:300]>), ('m0_s', <Parameter 'm0_s', value=1.6287823431146065 +/- 1.81e+03, bounds=[0.001:100]>)])"
14,SkewedVoigt,1,0.976712567684,-6487.40452134,-6471.23399,-0.053,1.54682186184,"Parameters([('m0_amplitude', <Parameter 'm0_amplitude', value=0.34967942702119992 +/- 0.00306, bounds=[1e-15:100]>), ('m0_center', <Parameter 'm0_center', value=658.21735243790567 +/- 0.871, bounds=[400:800]>), ('m0_sigma', <Parameter 'm0_sigma', value=7.7800523876234582 +/- 0.0886, bounds=[1:300]>), ('m0_skew', <Parameter 'm0_skew', value=2.3190570582975194e-09 +/- 0.0429, bounds=[1e-15:100]>), ('m0_gamma', <Parameter 'm0_gamma', value=1 (fixed), bounds=[1e-15:10]>)])"
15,logistic_asymm_peak,1,-0.0939134412232,-4866.72164612,-4850.55111479,-1.0,592.200353132,"Parameters([('m0_amplitude', <Parameter 'm0_amplitude', value=1.5013539400667845e-07 +/- 0.000507, bounds=[1e-15:100]>), ('m0_center', <Parameter 'm0_center', value=452.8256725419181 +/- 3.78e+04, bounds=[400:800]>), ('m0_sigma', <Parameter 'm0_sigma', value=16.08518330413736 +/- 1.47e+04, bounds=[1:300]>), ('m0_s', <Parameter 'm0_s', value=1.1350535446698462 +/- 3.41e+03, bounds=[1e-15:100]>)])"
16,SplitLorentzian,1,0.99201629997,-6938.09001547,-6921.91948414,0.151,116.272520369,"Parameters([('m0_amplitude', <Parameter 'm0_amplitude', value=0.4332916943583741 +/- 0.00257, bounds=[1e-15:100]>), ('m0_center', <Parameter 'm0_center', value=661.0496718204835 +/- 0.0809, bounds=[400:800]>), ('m0_sigma', <Parameter 'm0_sigma', value=10.171246788514184 +/- 0.117, bounds=[1:300]>), ('m0_sigma_r', <Parameter 'm0_sigma_r', value=5.102400934256247 +/- 0.0918, bounds=[1:300]>), ('m0_fwhm', <Parameter 'm0_fwhm', value=15.27364772277043 +/- 0.128, bounds=[-inf:inf], expr='m0_sigma+m0_sigma_r'>), ('m0_height', <Parameter 'm0_height', value=0.018059998551949754 +/- 0.000107, bounds=[-inf:inf], expr='2*m0_amplitude/3.1415927/max(0.0000000, (m0_sigma+m0_sigma_r))'>)])"
