,name,number_functions,r2,aic,bic,power_dev,duv,model
10,SkewedVoigt+SkewedVoigt,2,0.995074172727,-7908.8271572,-7876.48609453,-0.036,34.8200823775,"Parameters([('m0_amplitude', <Parameter 'm0_amplitude', value=0.11220522282228795, bounds=[1e-15:100]>), ('m0_center', <Parameter 'm0_center', value=797.38013189236381, bounds=[400:800]>), ('m0_sigma', <Parameter 'm0_sigma', value=37.002690370767063, bounds=[1:300]>), ('m0_skew', <Parameter 'm0_skew', value=16.047841676984408, bounds=[1e-15:100]>), ('m0_gamma', <Parameter 'm0_gamma', value=1 (fixed), bounds=[1e-15:10]>), ('m1_amplitude', <Parameter 'm1_amplitude', value=0.35138193137590024, bounds=[1e-15:100]>), ('m1_center', <Parameter 'm1_center', value=616.38212522072013, bounds=[400:800]>), ('m1_sigma', <Parameter 'm1_sigma', value=58.946922574067052, bounds=[1:300]>), ('m1_skew', <Parameter 'm1_skew', value=2.3569660724278694, bounds=[1e-15:100]>), ('m1_gamma', <Parameter 'm1_gamma', value=1 (fixed), bounds=[1e-15:10]>)])"
11,Lorentzian+Lorentzian,2,0.982495107117,-7376.97030442,-7352.71450742,0.047,73.2926351928,"Parameters([('m0_amplitude', <Parameter 'm0_amplitude', value=0.1730211351436649 +/- 0.0164, bounds=[1e-15:100]>), ('m0_center', <Parameter 'm0_center', value=635.4829419889786 +/- 0.725, bounds=[400:800]>), ('m0_sigma', <Parameter 'm0_sigma', value=21.469094594450628 +/- 1.09, bounds=[1:300]>), ('m0_fwhm', <Parameter 'm0_fwhm', value=42.938189188901255 +/- 2.19, bounds=[-inf:inf], expr='2.0000000*m0_sigma'>), ('m0_height', <Parameter 'm0_height', value=0.002565284715812011 +/- 0.000131, bounds=[-inf:inf], expr='0.3183099*m0_amplitude/max(1e-15, m0_sigma)'>), ('m1_amplitude', <Parameter 'm1_amplitude', value=0.24821869829533372 +/- 0.0181, bounds=[1e-15:100]>), ('m1_center', <Parameter 'm1_center', value=670.9449248211774 +/- 1.42, bounds=[400:800]>), ('m1_sigma', <Parameter 'm1_sigma', value=32.147448019151774 +/- 1.16, bounds=[1:300]>), ('m1_fwhm', <Parameter 'm1_fwhm', value=64.29489603830355 +/- 2.32, bounds=[-inf:inf], expr='2.0000000*m1_sigma'>), ('m1_height', <Parameter 'm1_height', value=0.002457752446957765 +/- 0.000111, bounds=[-inf:inf], expr='0.3183099*m1_amplitude/max(1e-15, m1_sigma)'>)])"
12,StudentsT+StudentsT,2,-0.547549324024,-5490.07043124,-5465.81463424,-0.993,507.824093781,"Parameters([('m0_amplitude', <Parameter 'm0_amplitude', value=0.0012024836061729225 +/- 4.28e+05, bounds=[1e-15:100]>), ('m0_center', <Parameter 'm0_center', value=449.36513527847239 +/- nan, bounds=[400:800]>), ('m0_sigma', <Parameter 'm0_sigma', value=1.0000022978868928 +/- nan, bounds=[1:300]>), ('m0_height', <Parameter 'm0_height', value=0.00038276258970007705 +/- 0, bounds=[-inf:inf], expr='m0_amplitude*gamfcn((m0_sigma+1)/2)/(sqrt(m0_sigma*pi)*gamfcn(m0_sigma/2))'>), ('m0_fwhm', <Parameter 'm0_fwhm', value=2.0000007051117517 +/- 0, bounds=[-inf:inf], expr='2*sqrt(2**(2/(m0_sigma+1))*m0_sigma-m0_sigma)'>), ('m1_amplitude', <Parameter 'm1_amplitude', value=0.0012024836061729225 +/- 4.28e+05, bounds=[1e-15:100]>), ('m1_center', <Parameter 'm1_center', value=449.36513527847239 +/- nan, bounds=[400:800]>), ('m1_sigma', <Parameter 'm1_sigma', value=1.0000022978868928 +/- nan, bounds=[1:300]>), ('m1_height', <Parameter 'm1_height', value=0.00038276258970007705 +/- 0, bounds=[-inf:inf], expr='m1_amplitude*gamfcn((m1_sigma+1)/2)/(sqrt(m1_sigma*pi)*gamfcn(m1_sigma/2))'>), ('m1_fwhm', <Parameter 'm1_fwhm', value=2.0000007051117517 +/- 0, bounds=[-inf:inf], expr='2*sqrt(2**(2/(m1_sigma+1))*m1_sigma-m1_sigma)'>)])"
13,logistic_power_peak+logistic_power_peak,2,0.998133933239,-8317.47474574,-8285.13368307,0.012,12.5033691326,"Parameters([('m0_amplitude', <Parameter 'm0_amplitude', value=0.0037649272530259079 +/- 8.37e-06, bounds=[1e-15:100]>), ('m0_center', <Parameter 'm0_center', value=647.22778953097009 +/- 0.139, bounds=[400:800]>), ('m0_sigma', <Parameter 'm0_sigma', value=17.574160552559764 +/- 0.117, bounds=[1:300]>), ('m0_s', <Parameter 'm0_s', value=2.2730100773638537 +/- 0.0304, bounds=[0.001:100]>), ('m1_amplitude', <Parameter 'm1_amplitude', value=0.00041761608327684022 +/- 1.71e-05, bounds=[1e-15:100]>), ('m1_center', <Parameter 'm1_center', value=446.38859436797708 +/- 0.595, bounds=[400:800]>), ('m1_sigma', <Parameter 'm1_sigma', value=4.3546661976259813 +/- 0.513, bounds=[1:300]>), ('m1_s', <Parameter 'm1_s', value=2.0586202053039218 +/- 0.492, bounds=[0.001:100]>)])"
14,SkewedGaussian+SkewedGaussian,2,0.982443884824,-7373.77400612,-7341.43294345,-0.01,28.3799207803,"Parameters([('m0_amplitude', <Parameter 'm0_amplitude', value=0.34500843615137378 +/- 0.00222, bounds=[1e-15:100]>), ('m0_center', <Parameter 'm0_center', value=660.95512114274561 +/- 30.8, bounds=[400:800]>), ('m0_sigma', <Parameter 'm0_sigma', value=38.913144985660352 +/- 5.74, bounds=[1:300]>), ('m0_gamma', <Parameter 'm0_gamma', value=-0.23435866725472465 +/- 1.05, bounds=[-100:100]>), ('m1_amplitude', <Parameter 'm1_amplitude', value=0.012463372477739987 +/- 0.00203, bounds=[1e-15:100]>), ('m1_center', <Parameter 'm1_center', value=486.74628092982408 +/- 8.65, bounds=[400:800]>), ('m1_sigma', <Parameter 'm1_sigma', value=49.045780152340342 +/- 14.4, bounds=[1:300]>), ('m1_gamma', <Parameter 'm1_gamma', value=-2.5306689995808398 +/- 2.8, bounds=[-100:100]>)])"
15,Voigt+Voigt,2,0.99173500467,-7692.91028863,-7668.65449163,0.019,49.409601602,"Parameters([('m0_amplitude', <Parameter 'm0_amplitude', value=0.21099128344502882 +/- 0.0263, bounds=[1e-15:100]>), ('m0_center', <Parameter 'm0_center', value=675.1604977426472 +/- 3.28, bounds=[400:800]>), ('m0_sigma', <Parameter 'm0_sigma', value=20.962655826895123 +/- 0.932, bounds=[1:300]>), ('m0_gamma', <Parameter 'm0_gamma', value=20.962655826895123 +/- 0.932, bounds=[-inf:inf], expr='m0_sigma'>), ('m0_fwhm', <Parameter 'm0_fwhm', value=75.49261618095737 +/- 2.04, bounds=[-inf:inf], expr='1.0692*m0_gamma+sqrt(0.8664*m0_gamma**2+5.545083*m0_sigma**2)'>), ('m0_height', <Parameter 'm0_height', value=0.0021006803397202603 +/- 0.00022, bounds=[-inf:inf], expr='(m0_amplitude/(max(1e-15, m0_sigma*sqrt(2*pi))))*wofz((1j*m0_gamma)/(max(1e-15, m0_sigma*sqrt(2)))).real'>), ('m1_amplitude', <Parameter 'm1_amplitude', value=0.18425152196817718 +/- 0.0246, bounds=[1e-15:100]>), ('m1_center', <Parameter 'm1_center', value=636.5882010376527 +/- 1.15, bounds=[400:800]>), ('m1_sigma', <Parameter 'm1_sigma', value=14.917711563311796 +/- 0.605, bounds=[1:300]>), ('m1_gamma', <Parameter 'm1_gamma', value=14.917711563311796 +/- 0.605, bounds=[-inf:inf], expr='m1_sigma'>), ('m1_fwhm', <Parameter 'm1_fwhm', value=53.723014996145672 +/- 1.32, bounds=[-inf:inf], expr='1.0692*m1_gamma+sqrt(0.8664*m1_gamma**2+5.545083*m1_sigma**2)'>), ('m1_height', <Parameter 'm1_height', value=0.0025778084273553161 +/- 0.000298, bounds=[-inf:inf], expr='(m1_amplitude/(max(1e-15, m1_sigma*sqrt(2*pi))))*wofz((1j*m1_gamma)/(max(1e-15, m1_sigma*sqrt(2)))).real'>)])"
16,PseudoVoigt+PseudoVoigt,2,0.873130229697,-6541.13755243,-6508.79648976,0.052,26.6063042496,"Parameters([('m0_amplitude', <Parameter 'm0_amplitude', value=0.4876054666295214 +/- 0.0948, bounds=[1e-15:100]>), ('m0_center', <Parameter 'm0_center', value=424.614427627575 +/- 1.45, bounds=[400:800]>), ('m0_sigma', <Parameter 'm0_sigma', value=56.636071761535305 +/- 1.16, bounds=[1:300]>), ('m0_fraction', <Parameter 'm0_fraction', value=4.388424367794209 +/- 0.35, bounds=[1e-15:100]>), ('m0_fwhm', <Parameter 'm0_fwhm', value=113.27214352307061 +/- 2.32, bounds=[-inf:inf], expr='2.0000000*m0_sigma'>), ('m0_height', <Parameter 'm0_height', value=-0.0016764944188312689 +/- 0.000155, bounds=[-inf:inf], expr='(((1-m0_fraction)*m0_amplitude)/max(1e-15, (m0_sigma*sqrt(pi/log(2))))+(m0_fraction*m0_amplitude)/max(1e-15, (pi*m0_sigma)))'>), ('m1_amplitude', <Parameter 'm1_amplitude', value=0.6771764537219848 +/- 0.0569, bounds=[1e-15:100]>), ('m1_center', <Parameter 'm1_center', value=545.8326886767261 +/- 1.11, bounds=[400:800]>), ('m1_sigma', <Parameter 'm1_sigma', value=45.87730168198799 +/- 0.606, bounds=[1:300]>), ('m1_fraction', <Parameter 'm1_fraction', value=3.570451618957833 +/- 0.135, bounds=[1e-15:100]>), ('m1_fwhm', <Parameter 'm1_fwhm', value=91.75460336397597 +/- 1.21, bounds=[-inf:inf], expr='2.0000000*m1_sigma'>), ('m1_height', <Parameter 'm1_height', value=-0.0010462163276195209 +/- 0.000225, bounds=[-inf:inf], expr='(((1-m1_fraction)*m1_amplitude)/max(1e-15, (m1_sigma*sqrt(pi/log(2))))+(m1_fraction*m1_amplitude)/max(1e-15, (pi*m1_sigma)))'>)])"
17,Pearson7+Pearson7,2,0.995570018125,-7953.49388559,-7921.15282292,-0.013,24.2408732835,"Parameters([('m0_amplitude', <Parameter 'm0_amplitude', value=0.17347312133329063 +/- 0.0153, bounds=[1e-15:100]>), ('m0_center', <Parameter 'm0_center', value=685.8469797566984 +/- 3.77, bounds=[400:800]>), ('m0_sigma', <Parameter 'm0_sigma', value=49.75291480675586 +/- 5.78, bounds=[1:300]>), ('m0_expon', <Parameter 'm0_expon', value=1.4450849131864352 +/- 0.193, bounds=[1e-15:100]>), ('m0_fwhm', <Parameter 'm0_fwhm', value=78.067540468924733 +/- 2.76, bounds=[-inf:inf], expr='sqrt(2**(1/m0_expon)-1)*2*m0_sigma'>), ('m0_height', <Parameter 'm0_height', value=0.0016836911157671549 +/- 0.000159, bounds=[-inf:inf], expr='m0_amplitude * gamfcn(m0_expon)/max(1e-15, (gamfcn(0.5)*gamfcn(m0_expon-0.5)*m0_sigma))'>), ('m1_amplitude', <Parameter 'm1_amplitude', value=0.1952145302889018 +/- 0.0169, bounds=[1e-15:100]>), ('m1_center', <Parameter 'm1_center', value=640.4887054842917 +/- 1.33, bounds=[400:800]>), ('m1_sigma', <Parameter 'm1_sigma', value=299.99999962769385 +/- 157, bounds=[1:300]>), ('m1_expon', <Parameter 'm1_expon', value=65.25405456811988 +/- 67.5, bounds=[1e-15:100]>), ('m1_fwhm', <Parameter 'm1_fwhm', value=62.003263704467592 +/- 1.95, bounds=[-inf:inf], expr='sqrt(2**(1/m1_expon)-1)*2*m1_sigma'>), ('m1_height', <Parameter 'm1_height', value=0.0029485675898598134 +/- 0.000167, bounds=[-inf:inf], expr='m1_amplitude * gamfcn(m1_expon)/max(1e-15, (gamfcn(0.5)*gamfcn(m1_expon-0.5)*m1_sigma))'>)])"
18,ExponentialGaussian+ExponentialGaussian,2,-0.512921012492,-5497.63163776,-5465.29057509,-0.936,314.479505513,"Parameters([('m0_amplitude', <Parameter 'm0_amplitude', value=0.0083434332735731198, bounds=[1e-15:100]>), ('m0_center', <Parameter 'm0_center', value=444.84884555044761, bounds=[400:800]>), ('m0_sigma', <Parameter 'm0_sigma', value=8.460750895288438, bounds=[1:300]>), ('m0_gamma', <Parameter 'm0_gamma', value=0.60168051129936373, bounds=[-100:100]>), ('m1_amplitude', <Parameter 'm1_amplitude', value=0.018730275126089713, bounds=[1e-15:100]>), ('m1_center', <Parameter 'm1_center', value=444.5180391736543, bounds=[400:800]>), ('m1_sigma', <Parameter 'm1_sigma', value=8.7673847745038245, bounds=[1:300]>), ('m1_gamma', <Parameter 'm1_gamma', value=0.0045771361420321455, bounds=[-100:100]>)])"
0,logistic_asymm_peak+logistic_asymm_peak+logistic_asymm_peak,3,-0.571855600377,-5477.64064501,-5429.12905101,-1.0,526.887029112,"Parameters([('m0_amplitude', <Parameter 'm0_amplitude', value=5.1336593264180943e-06, bounds=[1e-15:100]>), ('m0_center', <Parameter 'm0_center', value=451.49212082581516, bounds=[400:800]>), ('m0_sigma', <Parameter 'm0_sigma', value=70.445272143283162, bounds=[1:300]>), ('m0_s', <Parameter 'm0_s', value=18.748898836671913, bounds=[1e-15:100]>), ('m1_amplitude', <Parameter 'm1_amplitude', value=5.1336593264180943e-06, bounds=[1e-15:100]>), ('m1_center', <Parameter 'm1_center', value=451.49212082581516, bounds=[400:800]>), ('m1_sigma', <Parameter 'm1_sigma', value=70.44527214328248, bounds=[1:300]>), ('m1_s', <Parameter 'm1_s', value=18.748898836671874, bounds=[1e-15:100]>), ('m2_amplitude', <Parameter 'm2_amplitude', value=0.0028143982037164292, bounds=[1e-15:100]>), ('m2_center', <Parameter 'm2_center', value=450.54801536084472, bounds=[400:800]>), ('m2_sigma', <Parameter 'm2_sigma', value=299.32778912179515, bounds=[1:300]>), ('m2_s', <Parameter 'm2_s', value=30.018009190342632, bounds=[1e-15:100]>)])"
