,name,number_functions,r2,aic,bic,power_dev,duv,model
10,SkewedGaussian+SkewedGaussian,2,0.916517112931,-7203.02356307,-7170.6825004,0.009,10.4762658207,"Parameters([('m0_amplitude', <Parameter 'm0_amplitude', value=0.22324502905123988 +/- 0.0182, bounds=[1e-15:100]>), ('m0_center', <Parameter 'm0_center', value=581.16612892682008 +/- 4.6, bounds=[400:800]>), ('m0_sigma', <Parameter 'm0_sigma', value=69.54922644632353 +/- 3.13, bounds=[1:300]>), ('m0_gamma', <Parameter 'm0_gamma', value=1.7742741223970171 +/- 0.54, bounds=[-100:100]>), ('m1_amplitude', <Parameter 'm1_amplitude', value=0.16383383761588532 +/- 0.0179, bounds=[1e-15:100]>), ('m1_center', <Parameter 'm1_center', value=567.0116001828535 +/- 6.97, bounds=[400:800]>), ('m1_sigma', <Parameter 'm1_sigma', value=87.500608912884786 +/- 2.81, bounds=[1:300]>), ('m1_gamma', <Parameter 'm1_gamma', value=-4.0203467025031046 +/- 0.654, bounds=[-100:100]>)])"
11,sigmoid_double_asymm+sigmoid_double_asymm,2,0.963866091162,-7553.61684035,-7513.19051201,-0.005,4.64227181498,"Parameters([('m0_amplitude', <Parameter 'm0_amplitude', value=0.00083919908187113444 +/- 2.76e-05, bounds=[1e-15:100]>), ('m0_center', <Parameter 'm0_center', value=615.99041650672837 +/- 1.57, bounds=[400:800]>), ('m0_sigma', <Parameter 'm0_sigma', value=196.36134798289169 +/- 3.13, bounds=[1:300]>), ('m0_s1', <Parameter 'm0_s1', value=20.030841695715594 +/- 2.33, bounds=[1e-15:100]>), ('m0_s2', <Parameter 'm0_s2', value=11.253457912984295 +/- 1.38, bounds=[1e-15:100]>), ('m1_amplitude', <Parameter 'm1_amplitude', value=0.00090009894174836256 +/- 2.02e-05, bounds=[1e-15:100]>), ('m1_center', <Parameter 'm1_center', value=547.37727801772758 +/- 0.936, bounds=[400:800]>), ('m1_sigma', <Parameter 'm1_sigma', value=237.54656755524243 +/- 1.83, bounds=[1:300]>), ('m1_s1', <Parameter 'm1_s1', value=10.174494681160159 +/- 1.22, bounds=[1e-15:100]>), ('m1_s2', <Parameter 'm1_s2', value=2.4930932374441728 +/- 0.492, bounds=[1e-15:100]>)])"
12,Moffat+Moffat,2,0.915073924635,-7195.80782897,-7163.4667663,0.01,7.48884004606,"Parameters([('m0_amplitude', <Parameter 'm0_amplitude', value=0.0009588408021298241 +/- 0.000127, bounds=[1e-15:100]>), ('m0_center', <Parameter 'm0_center', value=504.4352024185795 +/- 11.9, bounds=[400:800]>), ('m0_sigma', <Parameter 'm0_sigma', value=299.99992324823853 +/- 525, bounds=[1:300]>), ('m0_beta', <Parameter 'm0_beta', value=13.4441296598336 +/- 43.7, bounds=[1e-15:100]>), ('m0_fwhm', <Parameter 'm0_fwhm', value=138.01280102179487 +/- 16.8, bounds=[-inf:inf], expr='2*m0_sigma*sqrt(2**(1.0/max(1e-3, m0_beta))-1)'>), ('m0_height', <Parameter 'm0_height', value=0.0009588408021298241 +/- 0.000127, bounds=[-inf:inf], expr='m0_amplitude'>), ('m1_amplitude', <Parameter 'm1_amplitude', value=0.0016649488418795108 +/- 0.000129, bounds=[1e-15:100]>), ('m1_center', <Parameter 'm1_center', value=617.8548221282743 +/- 7.26, bounds=[400:800]>), ('m1_sigma', <Parameter 'm1_sigma', value=299.9999999998988 +/- 42, bounds=[1:300]>), ('m1_beta', <Parameter 'm1_beta', value=13.996446462795927 +/- 3.95, bounds=[1e-15:100]>), ('m1_fwhm', <Parameter 'm1_fwhm', value=135.19299126139035 +/- 7.86, bounds=[-inf:inf], expr='2*m1_sigma*sqrt(2**(1.0/max(1e-3, m1_beta))-1)'>), ('m1_height', <Parameter 'm1_height', value=0.0016649488418795108 +/- 0.000129, bounds=[-inf:inf], expr='m1_amplitude'>)])"
13,gaussian_split+gaussian_split,2,0.955279506582,-7465.81589026,-7433.47482759,0.001,3.21682262676,"Parameters([('m0_amplitude', <Parameter 'm0_amplitude', value=0.32005431736719758 +/- 0.0287, bounds=[1e-15:100]>), ('m0_center', <Parameter 'm0_center', value=437.61909815875993 +/- 1.91, bounds=[400:800]>), ('m0_sigma', <Parameter 'm0_sigma', value=7.2518044351735931 +/- 1.53, bounds=[1:300]>), ('m0_sigmar', <Parameter 'm0_sigmar', value=148.34630095708513 +/- 12.7, bounds=[1:300]>), ('m1_amplitude', <Parameter 'm1_amplitude', value=0.44658225347118485 +/- 0.0246, bounds=[1e-15:100]>), ('m1_center', <Parameter 'm1_center', value=619.33559881875112 +/- 2.3, bounds=[400:800]>), ('m1_sigma', <Parameter 'm1_sigma', value=72.477107409128408 +/- 3.67, bounds=[1:300]>), ('m1_sigmar', <Parameter 'm1_sigmar', value=51.245172349649934 +/- 3.08, bounds=[1:300]>)])"
14,ExponentialGaussian+ExponentialGaussian,2,0.979169926585,-7787.47423901,-7755.13317634,0.015,1.3937696013,"Parameters([('m0_amplitude', <Parameter 'm0_amplitude', value=0.023934640645224436 +/- 0.000932, bounds=[1e-15:100]>), ('m0_center', <Parameter 'm0_center', value=438.2069159773099 +/- 0.557, bounds=[400:800]>), ('m0_sigma', <Parameter 'm0_sigma', value=5.8358398517319028 +/- 0.411, bounds=[1:300]>), ('m0_gamma', <Parameter 'm0_gamma', value=0.14616928493191494 +/- 0.0213, bounds=[-100:100]>), ('m1_amplitude', <Parameter 'm1_amplitude', value=0.36466368432272012 +/- 0.00216, bounds=[1e-15:100]>), ('m1_center', <Parameter 'm1_center', value=586.03785708193482 +/- 529, bounds=[400:800]>), ('m1_sigma', <Parameter 'm1_sigma', value=77.238469565552435 +/- 15.3, bounds=[1:300]>), ('m1_gamma', <Parameter 'm1_gamma', value=0.45119340848596323 +/- 108, bounds=[-100:100]>)])"
15,pearson_vii_split+pearson_vii_split,2,0.983046537879,-7870.26631965,-7821.75472564,0.015,5.41444153042,"Parameters([('m0_amplitude', <Parameter 'm0_amplitude', value=0.0018852581784755138 +/- 9.38e-06, bounds=[1e-15:100]>), ('m0_center', <Parameter 'm0_center', value=601.89982903000862 +/- 1.18, bounds=[400:800]>), ('m0_sigma', <Parameter 'm0_sigma', value=105.48668865884596 +/- 1.53, bounds=[1:300]>), ('m0_sigmar', <Parameter 'm0_sigmar', value=77.236132745805008 +/- 1.19, bounds=[1:300]>), ('m0_s', <Parameter 'm0_s', value=99.999996892047363 +/- 220, bounds=[1e-15:100]>), ('m0_sr', <Parameter 'm0_sr', value=99.999999581768748 +/- 99.1, bounds=[1e-15:100]>), ('m1_amplitude', <Parameter 'm1_amplitude', value=0.001147344162378717 +/- 3.61e-05, bounds=[1e-15:100]>), ('m1_center', <Parameter 'm1_center', value=442.05491350320602 +/- 0.806, bounds=[400:800]>), ('m1_sigma', <Parameter 'm1_sigma', value=6.8501808203997845 +/- 0.95, bounds=[1:300]>), ('m1_sigmar', <Parameter 'm1_sigmar', value=9.8721349480423584 +/- 0.996, bounds=[1:300]>), ('m1_s', <Parameter 'm1_s', value=95.692392117422798 +/- 2.42e+03, bounds=[1e-15:100]>), ('m1_sr', <Parameter 'm1_sr', value=10.046477254639404 +/- 21.6, bounds=[1e-15:100]>)])"
16,Pearson7+Pearson7,2,0.915073914237,-7195.80777743,-7163.46671476,0.01,7.49104549084,"Parameters([('m0_amplitude', <Parameter 'm0_amplitude', value=0.14322186558533112 +/- 0.0437, bounds=[1e-15:100]>), ('m0_center', <Parameter 'm0_center', value=504.48495788032034 +/- 19, bounds=[400:800]>), ('m0_sigma', <Parameter 'm0_sigma', value=299.99995052840325 +/- 1.26e+03, bounds=[1:300]>), ('m0_expon', <Parameter 'm0_expon', value=13.434778545951245 +/- 52.5, bounds=[1e-15:100]>), ('m0_fwhm', <Parameter 'm0_fwhm', value=138.06208555195147 +/- 858, bounds=[-inf:inf], expr='sqrt(2**(1/m0_expon)-1)*2*m0_sigma'>), ('m0_height', <Parameter 'm0_height', value=0.00095939352795373889 +/- 0.00622, bounds=[-inf:inf], expr='m0_amplitude * gamfcn(m0_expon)/max(1e-15, (gamfcn(0.5)*gamfcn(m0_expon-0.5)*m0_sigma))'>), ('m1_amplitude', <Parameter 'm1_amplitude', value=0.24308824296149323 +/- 0.044, bounds=[1e-15:100]>), ('m1_center', <Parameter 'm1_center', value=617.8824188661338 +/- 10.7, bounds=[400:800]>), ('m1_sigma', <Parameter 'm1_sigma', value=299.99999994357694 +/- 97.4, bounds=[1:300]>), ('m1_expon', <Parameter 'm1_expon', value=14.002859099948298 +/- 28.4, bounds=[1e-15:100]>), ('m1_fwhm', <Parameter 'm1_fwhm', value=135.16125907876631 +/- 96.7, bounds=[-inf:inf], expr='sqrt(2**(1/m1_expon)-1)*2*m1_sigma'>), ('m1_height', <Parameter 'm1_height', value=0.0016644132139515917 +/- 0.00145, bounds=[-inf:inf], expr='m1_amplitude * gamfcn(m1_expon)/max(1e-15, (gamfcn(0.5)*gamfcn(m1_expon-0.5)*m1_sigma))'>)])"
17,SkewedVoigt+SkewedVoigt,2,0.953207660656,-7446.74979466,-7414.40873199,0.002,3.50476099652,"Parameters([('m0_amplitude', <Parameter 'm0_amplitude', value=0.12249454334570908 +/- 0.151, bounds=[1e-15:100]>), ('m0_center', <Parameter 'm0_center', value=428.83586799844545 +/- 0.708, bounds=[400:800]>), ('m0_sigma', <Parameter 'm0_sigma', value=111.16329168387273 +/- 132, bounds=[1:300]>), ('m0_skew', <Parameter 'm0_skew', value=25.31841264075571 +/- 29.4, bounds=[1e-15:100]>), ('m0_gamma', <Parameter 'm0_gamma', value=1 (fixed), bounds=[1e-15:10]>), ('m1_amplitude', <Parameter 'm1_amplitude', value=0.2601252966940758 +/- 0.151, bounds=[1e-15:100]>), ('m1_center', <Parameter 'm1_center', value=608.75750232660016 +/- 208, bounds=[400:800]>), ('m1_sigma', <Parameter 'm1_sigma', value=63.165472872032403 +/- 8.23, bounds=[1:300]>), ('m1_skew', <Parameter 'm1_skew', value=0.0013702064897657138 +/- 3.92, bounds=[1e-15:100]>), ('m1_gamma', <Parameter 'm1_gamma', value=1 (fixed), bounds=[1e-15:10]>)])"
18,StudentsT+StudentsT,2,-1.79204687863,-5727.32664693,-5703.07084993,-0.96,458.838188746,"Parameters([('m0_amplitude', <Parameter 'm0_amplitude', value=0.0064262640648026234, bounds=[1e-15:100]>), ('m0_center', <Parameter 'm0_center', value=449.43687983920188, bounds=[400:800]>), ('m0_sigma', <Parameter 'm0_sigma', value=1.000000028868165, bounds=[1:300]>), ('m0_height', <Parameter 'm0_height', value=0.0020455433944598575, bounds=[-inf:inf], expr='m0_amplitude*gamfcn((m0_sigma+1)/2)/(sqrt(m0_sigma*pi)*gamfcn(m0_sigma/2))'>), ('m0_fwhm', <Parameter 'm0_fwhm', value=2.0000000088582777, bounds=[-inf:inf], expr='2*sqrt(2**(2/(m0_sigma+1))*m0_sigma-m0_sigma)'>), ('m1_amplitude', <Parameter 'm1_amplitude', value=0.008653717096336222, bounds=[1e-15:100]>), ('m1_center', <Parameter 'm1_center', value=443.42846013738961, bounds=[400:800]>), ('m1_sigma', <Parameter 'm1_sigma', value=1.0000000000000167, bounds=[1:300]>), ('m1_height', <Parameter 'm1_height', value=0.0027545637040015149, bounds=[-inf:inf], expr='m1_amplitude*gamfcn((m1_sigma+1)/2)/(sqrt(m1_sigma*pi)*gamfcn(m1_sigma/2))'>), ('m1_fwhm', <Parameter 'm1_fwhm', value=2.0000000000000044, bounds=[-inf:inf], expr='2*sqrt(2**(2/(m1_sigma+1))*m1_sigma-m1_sigma)'>)])"
0,logistic_asymm_peak+logistic_asymm_peak+logistic_asymm_peak,3,-1.94395143009,-5699.15419989,-5650.64260589,-1.0,398.124937585,"Parameters([('m0_amplitude', <Parameter 'm0_amplitude', value=99.318231032123663, bounds=[1e-15:100]>), ('m0_center', <Parameter 'm0_center', value=773.2194055918344, bounds=[400:800]>), ('m0_sigma', <Parameter 'm0_sigma', value=1.0598731906517533, bounds=[1:300]>), ('m0_s', <Parameter 'm0_s', value=48.649217366032367, bounds=[1e-15:100]>), ('m1_amplitude', <Parameter 'm1_amplitude', value=99.318231032123691, bounds=[1e-15:100]>), ('m1_center', <Parameter 'm1_center', value=773.21940559184577, bounds=[400:800]>), ('m1_sigma', <Parameter 'm1_sigma', value=1.0598731906709902, bounds=[1:300]>), ('m1_s', <Parameter 'm1_s', value=48.649217366018163, bounds=[1e-15:100]>), ('m2_amplitude', <Parameter 'm2_amplitude', value=2.5527335500969204, bounds=[1e-15:100]>), ('m2_center', <Parameter 'm2_center', value=532.98879985692133, bounds=[400:800]>), ('m2_sigma', <Parameter 'm2_sigma', value=84.562897710874552, bounds=[1:300]>), ('m2_s', <Parameter 'm2_s', value=89.063846423945364, bounds=[1e-15:100]>)])"
