,name,number_functions,r2,aic,bic,power_dev,duv,model
10,SkewedGaussian+SkewedGaussian,2,0.991195989604,-8173.53213488,-8141.19107221,0.005,3.04061642051,"Parameters([('m0_amplitude', <Parameter 'm0_amplitude', value=0.25189576534288094 +/- 0.00932, bounds=[1e-15:100]>), ('m0_center', <Parameter 'm0_center', value=544.72969256384681 +/- 14.2, bounds=[400:800]>), ('m0_sigma', <Parameter 'm0_sigma', value=85.154701027066281 +/- 6.86, bounds=[1:300]>), ('m0_gamma', <Parameter 'm0_gamma', value=0.752631239163847 +/- 0.294, bounds=[-100:100]>), ('m1_amplitude', <Parameter 'm1_amplitude', value=0.071653120702548256 +/- 0.00894, bounds=[1e-15:100]>), ('m1_center', <Parameter 'm1_center', value=607.66384770372383 +/- 1.65, bounds=[400:800]>), ('m1_sigma', <Parameter 'm1_sigma', value=51.574677536000188 +/- 3.38, bounds=[1:300]>), ('m1_gamma', <Parameter 'm1_gamma', value=1.8949976950541441 +/- 0.283, bounds=[-100:100]>)])"
11,SplitLorentzian+SplitLorentzian,2,0.954755255334,-7484.40600055,-7452.06493788,0.048,13.0174751864,"Parameters([('m0_amplitude', <Parameter 'm0_amplitude', value=0.41848166351783445 +/- 0.013, bounds=[1e-15:100]>), ('m0_center', <Parameter 'm0_center', value=627.4964763127033 +/- 1.35, bounds=[400:800]>), ('m0_sigma', <Parameter 'm0_sigma', value=86.14250020117693 +/- 1.99, bounds=[1:300]>), ('m0_sigma_r', <Parameter 'm0_sigma_r', value=48.48855358169671 +/- 2.42, bounds=[1:300]>), ('m0_fwhm', <Parameter 'm0_fwhm', value=134.63105378287364 +/- 3.29, bounds=[-inf:inf], expr='m0_sigma+m0_sigma_r'>), ('m0_height', <Parameter 'm0_height', value=0.0019788428445543173 +/- 2.71e-05, bounds=[-inf:inf], expr='2*m0_amplitude/3.1415927/max(0.0000000, (m0_sigma+m0_sigma_r))'>), ('m1_amplitude', <Parameter 'm1_amplitude', value=5.187895558389417e-09 +/- 0.036, bounds=[1e-15:100]>), ('m1_center', <Parameter 'm1_center', value=783.393300208853 +/- 6.6e+08, bounds=[400:800]>), ('m1_sigma', <Parameter 'm1_sigma', value=299.98036070420187 +/- 2.05e+08, bounds=[1:300]>), ('m1_sigma_r', <Parameter 'm1_sigma_r', value=278.7635503886528 +/- 2.66e+09, bounds=[1:300]>), ('m1_fwhm', <Parameter 'm1_fwhm', value=578.7439110928547 +/- 2.66e+09, bounds=[-inf:inf], expr='m1_sigma+m1_sigma_r'>), ('m1_height', <Parameter 'm1_height', value=5.706698208576568e-12 +/- 3.21e-05, bounds=[-inf:inf], expr='2*m1_amplitude/3.1415927/max(0.0000000, (m1_sigma+m1_sigma_r))'>)])"
12,pearson_vii_split+pearson_vii_split,2,0.492138097202,-6462.47355568,-6413.96196167,-0.264,53.2872490983,"Parameters([('m0_amplitude', <Parameter 'm0_amplitude', value=0.00095389817170821254 +/- 204, bounds=[1e-15:100]>), ('m0_center', <Parameter 'm0_center', value=450.99489388380556 +/- 6.5e+04, bounds=[400:800]>), ('m0_sigma', <Parameter 'm0_sigma', value=1.4265498796628657 +/- 4.65e+07, bounds=[1:300]>), ('m0_sigmar', <Parameter 'm0_sigmar', value=16.295119165282046 +/- 3.74e+08, bounds=[1:300]>), ('m0_s', <Parameter 'm0_s', value=0.47486508615342637 +/- 3.1e+06, bounds=[1e-15:100]>), ('m0_sr', <Parameter 'm0_sr', value=0.00098401683343396582 +/- 3.92e+04, bounds=[1e-15:100]>), ('m1_amplitude', <Parameter 'm1_amplitude', value=0.00095389844461213423 +/- 207, bounds=[1e-15:100]>), ('m1_center', <Parameter 'm1_center', value=450.99485085607989 +/- 6.5e+04, bounds=[400:800]>), ('m1_sigma', <Parameter 'm1_sigma', value=1.4265494874750642 +/- 4.65e+07, bounds=[1:300]>), ('m1_sigmar', <Parameter 'm1_sigmar', value=16.295111162153944 +/- 3.74e+08, bounds=[1:300]>), ('m1_s', <Parameter 'm1_s', value=0.47486483978122596 +/- 3.1e+06, bounds=[1e-15:100]>), ('m1_sr', <Parameter 'm1_sr', value=0.00098400557578914947 +/- 3.92e+04, bounds=[1e-15:100]>)])"
13,PseudoVoigt+PseudoVoigt,2,0.969832720339,-7655.04935855,-7622.70829588,0.03,3.11051065863,"Parameters([('m0_amplitude', <Parameter 'm0_amplitude', value=0.20233995674871041 +/- 0.00689, bounds=[1e-15:100]>), ('m0_center', <Parameter 'm0_center', value=591.6573404077535 +/- 0.582, bounds=[400:800]>), ('m0_sigma', <Parameter 'm0_sigma', value=25.020225197012028 +/- 0.344, bounds=[1:300]>), ('m0_fraction', <Parameter 'm0_fraction', value=2.3252891365586903 +/- 0.0212, bounds=[1e-15:100]>), ('m0_fwhm', <Parameter 'm0_fwhm', value=50.040450394024056 +/- 0.688, bounds=[-inf:inf], expr='2.0000000*m0_sigma'>), ('m0_height', <Parameter 'm0_height', value=0.00095143815313671054 +/- 4.51e-05, bounds=[-inf:inf], expr='(((1-m0_fraction)*m0_amplitude)/max(1e-15, (m0_sigma*sqrt(pi/log(2))))+(m0_fraction*m0_amplitude)/max(1e-15, (pi*m0_sigma)))'>), ('m1_amplitude', <Parameter 'm1_amplitude', value=0.18715663059698617 +/- 0.00688, bounds=[1e-15:100]>), ('m1_center', <Parameter 'm1_center', value=614.7231236598319 +/- 0.526, bounds=[400:800]>), ('m1_sigma', <Parameter 'm1_sigma', value=21.470505438772953 +/- 0.539, bounds=[1:300]>), ('m1_fraction', <Parameter 'm1_fraction', value=1.8720599137125493 +/- 0.0212, bounds=[1e-15:100]>), ('m1_fwhm', <Parameter 'm1_fwhm', value=42.94101087754591 +/- 1.08, bounds=[-inf:inf], expr='2.0000000*m1_sigma'>), ('m1_height', <Parameter 'm1_height', value=0.0016237210381837897 +/- 4.27e-05, bounds=[-inf:inf], expr='(((1-m1_fraction)*m1_amplitude)/max(1e-15, (m1_sigma*sqrt(pi/log(2))))+(m1_fraction*m1_amplitude)/max(1e-15, (pi*m1_sigma)))'>)])"
14,Pearson7+Pearson7,2,0.990781127687,-8154.14703126,-8121.80596859,0.005,2.92431338178,"Parameters([('m0_amplitude', <Parameter 'm0_amplitude', value=0.20255735632134886 +/- 0.0128, bounds=[1e-15:100]>), ('m0_center', <Parameter 'm0_center', value=632.8831463246615 +/- 2.13, bounds=[400:800]>), ('m0_sigma', <Parameter 'm0_sigma', value=105.70986436758241 +/- 11, bounds=[1:300]>), ('m0_expon', <Parameter 'm0_expon', value=2.9766540155911634 +/- 0.465, bounds=[1e-15:100]>), ('m0_fwhm', <Parameter 'm0_fwhm', value=108.25975352218155 +/- 2.28, bounds=[-inf:inf], expr='sqrt(2**(1/m0_expon)-1)*2*m0_sigma'>), ('m0_height', <Parameter 'm0_height', value=0.0016181291516267841 +/- 8.96e-05, bounds=[-inf:inf], expr='m0_amplitude * gamfcn(m0_expon)/max(1e-15, (gamfcn(0.5)*gamfcn(m0_expon-0.5)*m0_sigma))'>), ('m1_amplitude', <Parameter 'm1_amplitude', value=0.12262026784544233 +/- 0.0129, bounds=[1e-15:100]>), ('m1_center', <Parameter 'm1_center', value=543.8837918329745 +/- 6.6, bounds=[400:800]>), ('m1_sigma', <Parameter 'm1_sigma', value=299.9999997295785 +/- 219, bounds=[1:300]>), ('m1_expon', <Parameter 'm1_expon', value=13.825634956959405 +/- 18.2, bounds=[1e-15:100]>), ('m1_fwhm', <Parameter 'm1_fwhm', value=136.04654255828819 +/- 9.11, bounds=[-inf:inf], expr='sqrt(2**(1/m1_expon)-1)*2*m1_sigma'>), ('m1_height', <Parameter 'm1_height', value=0.00083394443926144426 +/- 4.77e-05, bounds=[-inf:inf], expr='m1_amplitude * gamfcn(m1_expon)/max(1e-15, (gamfcn(0.5)*gamfcn(m1_expon-0.5)*m1_sigma))'>)])"
15,Voigt+Voigt,2,0.96299662254,-7571.02573704,-7546.76994004,0.035,6.78638936321,"Parameters([('m0_amplitude', <Parameter 'm0_amplitude', value=0.37610006600766843 +/- 0.00322, bounds=[1e-15:100]>), ('m0_center', <Parameter 'm0_center', value=608.3570008926031 +/- 0.61, bounds=[400:800]>), ('m0_sigma', <Parameter 'm0_sigma', value=41.798847666183086 +/- 0.469, bounds=[1:300]>), ('m0_gamma', <Parameter 'm0_gamma', value=41.798847666183086 +/- 0.469, bounds=[-inf:inf], expr='m0_sigma'>), ('m0_fwhm', <Parameter 'm0_fwhm', value=150.52979878727714 +/- 1.03, bounds=[-inf:inf], expr='1.0692*m0_gamma+sqrt(0.8664*m0_gamma**2+5.545083*m0_sigma**2)'>), ('m0_height', <Parameter 'm0_height', value=0.0018779363203265838 +/- 1.16e-05, bounds=[-inf:inf], expr='(m0_amplitude/(max(1e-15, m0_sigma*sqrt(2*pi))))*wofz((1j*m0_gamma)/(max(1e-15, m0_sigma*sqrt(2)))).real'>), ('m1_amplitude', <Parameter 'm1_amplitude', value=0.00659152498643334 +/- 0.00103, bounds=[1e-15:100]>), ('m1_center', <Parameter 'm1_center', value=452.61499344056244 +/- 1.14, bounds=[400:800]>), ('m1_sigma', <Parameter 'm1_sigma', value=4.318617423969937 +/- 0.853, bounds=[1:300]>), ('m1_gamma', <Parameter 'm1_gamma', value=4.318617423969937 +/- 0.853, bounds=[-inf:inf], expr='m1_sigma'>), ('m1_fwhm', <Parameter 'm1_fwhm', value=15.552596498859096 +/- 1.87, bounds=[-inf:inf], expr='1.0692*m1_gamma+sqrt(0.8664*m1_gamma**2+5.545083*m1_sigma**2)'>), ('m1_height', <Parameter 'm1_height', value=0.00031855390334295687 +/- 3.71e-05, bounds=[-inf:inf], expr='(m1_amplitude/(max(1e-15, m1_sigma*sqrt(2*pi))))*wofz((1j*m1_gamma)/(max(1e-15, m1_sigma*sqrt(2)))).real'>)])"
16,SkewedVoigt+SkewedVoigt,2,0.987459316136,-8024.59466014,-7992.25359748,0.003,4.15880290908,"Parameters([('m0_amplitude', <Parameter 'm0_amplitude', value=0.0646345167676875 +/- 0.0375, bounds=[1e-15:100]>), ('m0_center', <Parameter 'm0_center', value=439.94795046119935 +/- 0.64, bounds=[400:800]>), ('m0_sigma', <Parameter 'm0_sigma', value=115.88184375931138 +/- 66.7, bounds=[1:300]>), ('m0_skew', <Parameter 'm0_skew', value=28.48877199431163 +/- 17.8, bounds=[1e-15:100]>), ('m0_gamma', <Parameter 'm0_gamma', value=1 (fixed), bounds=[1e-15:10]>), ('m1_amplitude', <Parameter 'm1_amplitude', value=0.25883287185017967 +/- 0.0367, bounds=[1e-15:100]>), ('m1_center', <Parameter 'm1_center', value=617.08132871051419 +/- 80.2, bounds=[400:800]>), ('m1_sigma', <Parameter 'm1_sigma', value=59.032961375805918 +/- 2.22, bounds=[1:300]>), ('m1_skew', <Parameter 'm1_skew', value=4.5271851529694285e-05 +/- 1.59, bounds=[1e-15:100]>), ('m1_gamma', <Parameter 'm1_gamma', value=1 (fixed), bounds=[1e-15:10]>)])"
17,StudentsT+StudentsT,2,-1.34396569619,-5824.46921035,-5800.21341335,-0.969,49.7559587765,"Parameters([('m0_amplitude', <Parameter 'm0_amplitude', value=0.0025642055744411483, bounds=[1e-15:100]>), ('m0_center', <Parameter 'm0_center', value=796.12501225818755, bounds=[400:800]>), ('m0_sigma', <Parameter 'm0_sigma', value=28.965131738542368, bounds=[1:300]>), ('m0_height', <Parameter 'm0_height', value=0.0010141804265367156, bounds=[-inf:inf], expr='m0_amplitude*gamfcn((m0_sigma+1)/2)/(sqrt(m0_sigma*pi)*gamfcn(m0_sigma/2))'>), ('m0_fwhm', <Parameter 'm0_fwhm', value=2.3422311469829236, bounds=[-inf:inf], expr='2*sqrt(2**(2/(m0_sigma+1))*m0_sigma-m0_sigma)'>), ('m1_amplitude', <Parameter 'm1_amplitude', value=0.0099029773356528183, bounds=[1e-15:100]>), ('m1_center', <Parameter 'm1_center', value=585.52695448854229, bounds=[400:800]>), ('m1_sigma', <Parameter 'm1_sigma', value=1.0000000044588919, bounds=[1:300]>), ('m1_height', <Parameter 'm1_height', value=0.0031522155913070666, bounds=[-inf:inf], expr='m1_amplitude*gamfcn((m1_sigma+1)/2)/(sqrt(m1_sigma*pi)*gamfcn(m1_sigma/2))'>), ('m1_fwhm', <Parameter 'm1_fwhm', value=2.0000000013682233, bounds=[-inf:inf], expr='2*sqrt(2**(2/(m1_sigma+1))*m1_sigma-m1_sigma)'>)])"
18,ExponentialGaussian+ExponentialGaussian,2,0.975785051954,-7747.58000205,-7715.23893938,-0.01,8.12654875324,"Parameters([('m0_amplitude', <Parameter 'm0_amplitude', value=0.38999019586510963 +/- 0.0165, bounds=[1e-15:100]>), ('m0_center', <Parameter 'm0_center', value=607.41618394715908 +/- 323, bounds=[400:800]>), ('m0_sigma', <Parameter 'm0_sigma', value=74.571864423307332 +/- 17.5, bounds=[1:300]>), ('m0_gamma', <Parameter 'm0_gamma', value=0.237269481319899 +/- 18.3, bounds=[-100:100]>), ('m1_amplitude', <Parameter 'm1_amplitude', value=84.513764430519672 +/- 3.29e+04, bounds=[1e-15:100]>), ('m1_center', <Parameter 'm1_center', value=536.33531948680854 +/- 3.31, bounds=[400:800]>), ('m1_sigma', <Parameter 'm1_sigma', value=12.026320502556919 +/- 5.55, bounds=[1:300]>), ('m1_gamma', <Parameter 'm1_gamma', value=-3.2941741068270858e-06 +/- 0.00111, bounds=[-100:100]>)])"
0,lorentzian_sec_ord+lorentzian_sec_ord+lorentzian_sec_ord,3,0.957003723697,-7504.88624394,-7468.50254843,0.023,7.34495125715,"Parameters([('m0_amplitude', <Parameter 'm0_amplitude', value=3.1186244689504383e-13 +/- 2.33, bounds=[1e-15:100]>), ('m0_center', <Parameter 'm0_center', value=430.84627484012867 +/- 9.15e+09, bounds=[400:800]>), ('m0_sigma', <Parameter 'm0_sigma', value=4.1710827742077541 +/- 2.72e+10, bounds=[1:300]>), ('m1_amplitude', <Parameter 'm1_amplitude', value=3.0631133177191804e-13 +/- 2.31, bounds=[1e-15:100]>), ('m1_center', <Parameter 'm1_center', value=430.84659916994241 +/- 9.48e+09, bounds=[400:800]>), ('m1_sigma', <Parameter 'm1_sigma', value=4.1696678139986005 +/- 2.47e+10, bounds=[1:300]>), ('m2_amplitude', <Parameter 'm2_amplitude', value=0.0018844526893612165 +/- 1.64e-05, bounds=[1e-15:100]>), ('m2_center', <Parameter 'm2_center', value=607.77802557689404 +/- 0.658, bounds=[400:800]>), ('m2_sigma', <Parameter 'm2_sigma', value=117.81972693986273 +/- 1.37, bounds=[1:300]>)])"
1,logistic_asymm_peak+logistic_asymm_peak+logistic_asymm_peak,3,-1.46911925422,-5796.70111477,-5748.18952076,-1.0,515.648950424,"Parameters([('m0_amplitude', <Parameter 'm0_amplitude', value=0.33371043642898102, bounds=[1e-15:100]>), ('m0_center', <Parameter 'm0_center', value=530.20491398575382, bounds=[400:800]>), ('m0_sigma', <Parameter 'm0_sigma', value=121.6078475703835, bounds=[1:300]>), ('m0_s', <Parameter 'm0_s', value=55.863962178242353, bounds=[1e-15:100]>), ('m1_amplitude', <Parameter 'm1_amplitude', value=0.33371043642898102, bounds=[1e-15:100]>), ('m1_center', <Parameter 'm1_center', value=530.20491398575325, bounds=[400:800]>), ('m1_sigma', <Parameter 'm1_sigma', value=121.60784757035016, bounds=[1:300]>), ('m1_s', <Parameter 'm1_s', value=55.863962178243064, bounds=[1e-15:100]>), ('m2_amplitude', <Parameter 'm2_amplitude', value=1.4432230019598602, bounds=[1e-15:100]>), ('m2_center', <Parameter 'm2_center', value=615.63014554043605, bounds=[400:800]>), ('m2_sigma', <Parameter 'm2_sigma', value=270.62215639721774, bounds=[1:300]>), ('m2_s', <Parameter 'm2_s', value=95.895351369050559, bounds=[1e-15:100]>)])"
