,name,number_functions,r2,aic,bic,power_dev,duv,model
18,Pearson7+Pearson7+Pearson7,3,0.995726643173,-8387.30997152,-8338.79837751,0.001,3.78400961012,"Parameters([('m0_amplitude', <Parameter 'm0_amplitude', value=0.03021405318581294 +/- 0.00996, bounds=[1e-15:100]>), ('m0_center', <Parameter 'm0_center', value=520.556035179842 +/- 1.47, bounds=[400:800]>), ('m0_sigma', <Parameter 'm0_sigma', value=181.14178755584018 +/- 1.39e+03, bounds=[1:300]>), ('m0_expon', <Parameter 'm0_expon', value=99.9772737958988 +/- 1.53e+03, bounds=[1e-15:100]>), ('m0_fwhm', <Parameter 'm0_fwhm', value=30.217874366225804 +/- 2.27, bounds=[-inf:inf], expr='sqrt(2**(1/m0_expon)-1)*2*m0_sigma'>), ('m0_height', <Parameter 'm0_height', value=0.00093741440477468449 +/- 0.000244, bounds=[-inf:inf], expr='m0_amplitude * gamfcn(m0_expon)/max(1e-15, (gamfcn(0.5)*gamfcn(m0_expon-0.5)*m0_sigma))'>), ('m1_amplitude', <Parameter 'm1_amplitude', value=0.16406941870125802 +/- 0.00889, bounds=[1e-15:100]>), ('m1_center', <Parameter 'm1_center', value=587.0090289290714 +/- 2.32, bounds=[400:800]>), ('m1_sigma', <Parameter 'm1_sigma', value=60.25385678579791 +/- 5.28, bounds=[1:300]>), ('m1_expon', <Parameter 'm1_expon', value=1.5944514537310672 +/- 0.136, bounds=[1e-15:100]>), ('m1_fwhm', <Parameter 'm1_fwhm', value=88.926000910243303 +/- 3.47, bounds=[-inf:inf], expr='sqrt(2**(1/m1_expon)-1)*2*m1_sigma'>), ('m1_height', <Parameter 'm1_height', value=0.0014384689030428651 +/- 9.95e-05, bounds=[-inf:inf], expr='m1_amplitude * gamfcn(m1_expon)/max(1e-15, (gamfcn(0.5)*gamfcn(m1_expon-0.5)*m1_sigma))'>), ('m2_amplitude', <Parameter 'm2_amplitude', value=0.05607852893516718 +/- 0.0136, bounds=[1e-15:100]>), ('m2_center', <Parameter 'm2_center', value=547.4931004363425 +/- 4.31, bounds=[400:800]>), ('m2_sigma', <Parameter 'm2_sigma', value=286.97063304163777 +/- 4.4e+03, bounds=[1:300]>), ('m2_expon', <Parameter 'm2_expon', value=99.09503873046359 +/- 3.02e+03, bounds=[1e-15:100]>), ('m2_fwhm', <Parameter 'm2_fwhm', value=48.085497806241094 +/- 6.48, bounds=[-inf:inf], expr='sqrt(2**(1/m2_expon)-1)*2*m2_sigma'>), ('m2_height', <Parameter 'm2_height', value=0.0010933548856902392 +/- 0.000134, bounds=[-inf:inf], expr='m2_amplitude * gamfcn(m2_expon)/max(1e-15, (gamfcn(0.5)*gamfcn(m2_expon-0.5)*m2_sigma))'>)])"
0,logistic_asymm_peak+logistic_asymm_peak+logistic_asymm_peak+logistic_asymm_peak,4,-0.730265898035,-5855.91906662,-5791.23694128,-1.0,544.696425465,"Parameters([('m0_amplitude', <Parameter 'm0_amplitude', value=99.941680423166673, bounds=[1e-15:100]>), ('m0_center', <Parameter 'm0_center', value=645.63847401969815, bounds=[400:800]>), ('m0_sigma', <Parameter 'm0_sigma', value=228.581031710659, bounds=[1:300]>), ('m0_s', <Parameter 'm0_s', value=88.90135484237328, bounds=[1e-15:100]>), ('m1_amplitude', <Parameter 'm1_amplitude', value=99.641226838989027, bounds=[1e-15:100]>), ('m1_center', <Parameter 'm1_center', value=524.25199222376466, bounds=[400:800]>), ('m1_sigma', <Parameter 'm1_sigma', value=292.78683083204629, bounds=[1:300]>), ('m1_s', <Parameter 'm1_s', value=3.4391055930413259, bounds=[1e-15:100]>), ('m2_amplitude', <Parameter 'm2_amplitude', value=7.7822556112745529, bounds=[1e-15:100]>), ('m2_center', <Parameter 'm2_center', value=673.06764333880233, bounds=[400:800]>), ('m2_sigma', <Parameter 'm2_sigma', value=185.7862247962168, bounds=[1:300]>), ('m2_s', <Parameter 'm2_s', value=32.449135295372002, bounds=[1e-15:100]>), ('m3_amplitude', <Parameter 'm3_amplitude', value=22.923103184504392, bounds=[1e-15:100]>), ('m3_center', <Parameter 'm3_center', value=614.45643587178006, bounds=[400:800]>), ('m3_sigma', <Parameter 'm3_sigma', value=217.97903449854249, bounds=[1:300]>), ('m3_s', <Parameter 'm3_s', value=99.997367453178825, bounds=[1e-15:100]>)])"
1,lorentzian_sec_ord+lorentzian_sec_ord+lorentzian_sec_ord+lorentzian_sec_ord,4,0.946370611134,-7322.30730003,-7273.79570603,0.029,8.13165788418,"Parameters([('m0_amplitude', <Parameter 'm0_amplitude', value=2.2343338370581276e-10 +/- 1.38e+03, bounds=[1e-15:100]>), ('m0_center', <Parameter 'm0_center', value=451.81975087157934 +/- 3.27e+09, bounds=[400:800]>), ('m0_sigma', <Parameter 'm0_sigma', value=7.2154650339665904 +/- 1.24e+10, bounds=[1:300]>), ('m1_amplitude', <Parameter 'm1_amplitude', value=2.2346669039655152e-10 +/- 1.38e+03, bounds=[1e-15:100]>), ('m1_center', <Parameter 'm1_center', value=451.81975403556788 +/- 3.27e+09, bounds=[400:800]>), ('m1_sigma', <Parameter 'm1_sigma', value=7.2155148943187148 +/- 1.24e+10, bounds=[1:300]>), ('m2_amplitude', <Parameter 'm2_amplitude', value=1.0890185641326535e-12 +/- 2.29e-05, bounds=[1e-15:100]>), ('m2_center', <Parameter 'm2_center', value=411.16674826666355 +/- 7.59e+08, bounds=[400:800]>), ('m2_sigma', <Parameter 'm2_sigma', value=263.1103730996349 +/- 3.15e+09, bounds=[1:300]>), ('m3_amplitude', <Parameter 'm3_amplitude', value=0.0021430241755170396 +/- 2.71e-05, bounds=[1e-15:100]>), ('m3_center', <Parameter 'm3_center', value=559.53963400083512 +/- 0.618, bounds=[400:800]>), ('m3_sigma', <Parameter 'm3_sigma', value=76.320608937953409 +/- 1.48, bounds=[1:300]>)])"
2,Lognormal+Lognormal+Lognormal+Lognormal,4,-0.713343982161,-5863.91906662,-5815.40747262,-1.0,,"Parameters([('m0_amplitude', <Parameter 'm0_amplitude', value=0.0010000000000020002, bounds=[1e-15:100]>), ('m0_center', <Parameter 'm0_center', value=450.0, bounds=[400:800]>), ('m0_sigma', <Parameter 'm0_sigma', value=9.9999999999999947, bounds=[1:300]>), ('m0_height', <Parameter 'm0_height', value=7.6404212627006295e-179, bounds=[-inf:inf], expr='m0_amplitude/max(1e-15, (m0_sigma*sqrt(2*pi)))*exp(m0_sigma**2/2-m0_center)'>), ('m0_fwhm', <Parameter 'm0_fwhm', value=1.3076617583111681e+157, bounds=[-inf:inf], expr='exp(m0_center-m0_sigma**2+m0_sigma*sqrt(2*log(2)))-exp(m0_center-m0_sigma**2-m0_sigma*sqrt(2*log(2)))'>), ('m1_amplitude', <Parameter 'm1_amplitude', value=0.0010000000000020002, bounds=[1e-15:100]>), ('m1_center', <Parameter 'm1_center', value=450.0, bounds=[400:800]>), ('m1_sigma', <Parameter 'm1_sigma', value=9.9999999999999947, bounds=[1:300]>), ('m1_height', <Parameter 'm1_height', value=7.6404212627006295e-179, bounds=[-inf:inf], expr='m1_amplitude/max(1e-15, (m1_sigma*sqrt(2*pi)))*exp(m1_sigma**2/2-m1_center)'>), ('m1_fwhm', <Parameter 'm1_fwhm', value=1.3076617583111681e+157, bounds=[-inf:inf], expr='exp(m1_center-m1_sigma**2+m1_sigma*sqrt(2*log(2)))-exp(m1_center-m1_sigma**2-m1_sigma*sqrt(2*log(2)))'>), ('m2_amplitude', <Parameter 'm2_amplitude', value=0.0010000000000020002, bounds=[1e-15:100]>), ('m2_center', <Parameter 'm2_center', value=450.0, bounds=[400:800]>), ('m2_sigma', <Parameter 'm2_sigma', value=9.9999999999999947, bounds=[1:300]>), ('m2_height', <Parameter 'm2_height', value=7.6404212627006295e-179, bounds=[-inf:inf], expr='m2_amplitude/max(1e-15, (m2_sigma*sqrt(2*pi)))*exp(m2_sigma**2/2-m2_center)'>), ('m2_fwhm', <Parameter 'm2_fwhm', value=1.3076617583111681e+157, bounds=[-inf:inf], expr='exp(m2_center-m2_sigma**2+m2_sigma*sqrt(2*log(2)))-exp(m2_center-m2_sigma**2-m2_sigma*sqrt(2*log(2)))'>), ('m3_amplitude', <Parameter 'm3_amplitude', value=0.0010000000000020002, bounds=[1e-15:100]>), ('m3_center', <Parameter 'm3_center', value=450.0, bounds=[400:800]>), ('m3_sigma', <Parameter 'm3_sigma', value=9.9999999999999947, bounds=[1:300]>), ('m3_height', <Parameter 'm3_height', value=7.6404212627006295e-179, bounds=[-inf:inf], expr='m3_amplitude/max(1e-15, (m3_sigma*sqrt(2*pi)))*exp(m3_sigma**2/2-m3_center)'>), ('m3_fwhm', <Parameter 'm3_fwhm', value=1.3076617583111681e+157, bounds=[-inf:inf], expr='exp(m3_center-m3_sigma**2+m3_sigma*sqrt(2*log(2)))-exp(m3_center-m3_sigma**2-m3_sigma*sqrt(2*log(2)))'>)])"
3,logistic_power_peak+logistic_power_peak+logistic_power_peak+logistic_power_peak,4,0.975057605122,-7640.73232138,-7576.05019604,0.014,6.66189685293,"Parameters([('m0_amplitude', <Parameter 'm0_amplitude', value=2.9520910152566648e-13 +/- 10.8, bounds=[1e-15:100]>), ('m0_center', <Parameter 'm0_center', value=684.73371413518407 +/- 1.05e+18, bounds=[400:800]>), ('m0_sigma', <Parameter 'm0_sigma', value=83.194087968121778 +/- nan, bounds=[1:300]>), ('m0_s', <Parameter 'm0_s', value=86.761414929140216 +/- nan, bounds=[0.001:100]>), ('m1_amplitude', <Parameter 'm1_amplitude', value=3.5072025275692431e-13 +/- 11.2, bounds=[1e-15:100]>), ('m1_center', <Parameter 'm1_center', value=684.73371518251531 +/- 1.05e+18, bounds=[400:800]>), ('m1_sigma', <Parameter 'm1_sigma', value=83.194121564333003 +/- nan, bounds=[1:300]>), ('m1_s', <Parameter 'm1_s', value=86.761415393364331 +/- nan, bounds=[0.001:100]>), ('m2_amplitude', <Parameter 'm2_amplitude', value=0.0022016349989227866 +/- 2.06e-05, bounds=[1e-15:100]>), ('m2_center', <Parameter 'm2_center', value=548.26898363549276 +/- 0.584, bounds=[400:800]>), ('m2_sigma', <Parameter 'm2_sigma', value=17.450850127385493 +/- 0.474, bounds=[1:300]>), ('m2_s', <Parameter 'm2_s', value=3.1683696120979654 +/- 0.178, bounds=[0.001:100]>), ('m3_amplitude', <Parameter 'm3_amplitude', value=5.0960036108132046e-14 +/- 3.16e-05, bounds=[1e-15:100]>), ('m3_center', <Parameter 'm3_center', value=417.30276422027862 +/- 6.75e+11, bounds=[400:800]>), ('m3_sigma', <Parameter 'm3_sigma', value=262.02391424263095 +/- 3.5e+10, bounds=[1:300]>), ('m3_s', <Parameter 'm3_s', value=40.577784548535575 +/- 1.3e+10, bounds=[0.001:100]>)])"
4,SplitLorentzian+SplitLorentzian+SplitLorentzian+SplitLorentzian,4,0.953330120605,-7376.96318528,-7312.28105994,0.081,8.13382908319,"Parameters([('m0_amplitude', <Parameter 'm0_amplitude', value=1.241158387257349e-08, bounds=[1e-15:100]>), ('m0_center', <Parameter 'm0_center', value=799.86300086112772, bounds=[400:800]>), ('m0_sigma', <Parameter 'm0_sigma', value=169.62993993390774, bounds=[1:300]>), ('m0_sigma_r', <Parameter 'm0_sigma_r', value=298.82837806838313, bounds=[1:300]>), ('m0_fwhm', <Parameter 'm0_fwhm', value=468.45831800229087, bounds=[-inf:inf], expr='m0_sigma+m0_sigma_r'>), ('m0_height', <Parameter 'm0_height', value=1.6866942648488398e-11, bounds=[-inf:inf], expr='2*m0_amplitude/3.1415927/max(0.0000000, (m0_sigma+m0_sigma_r))'>), ('m1_amplitude', <Parameter 'm1_amplitude', value=1.2801682936736032e-08, bounds=[1e-15:100]>), ('m1_center', <Parameter 'm1_center', value=799.86299024823916, bounds=[400:800]>), ('m1_sigma', <Parameter 'm1_sigma', value=169.6282171773581, bounds=[1:300]>), ('m1_sigma_r', <Parameter 'm1_sigma_r', value=298.82862648650502, bounds=[1:300]>), ('m1_fwhm', <Parameter 'm1_fwhm', value=468.45684366386308, bounds=[-inf:inf], expr='m1_sigma+m1_sigma_r'>), ('m1_height', <Parameter 'm1_height', value=1.7397129462279785e-11, bounds=[-inf:inf], expr='2*m1_amplitude/3.1415927/max(0.0000000, (m1_sigma+m1_sigma_r))'>), ('m2_amplitude', <Parameter 'm2_amplitude', value=6.5511151231257832e-15, bounds=[1e-15:100]>), ('m2_center', <Parameter 'm2_center', value=799.27521690842059, bounds=[400:800]>), ('m2_sigma', <Parameter 'm2_sigma', value=299.95663048354356, bounds=[1:300]>), ('m2_sigma_r', <Parameter 'm2_sigma_r', value=231.08179150005299, bounds=[1:300]>), ('m2_fwhm', <Parameter 'm2_fwhm', value=531.03842198359655, bounds=[-inf:inf], expr='m2_sigma+m2_sigma_r'>), ('m2_height', <Parameter 'm2_height', value=7.8536113097968636e-18, bounds=[-inf:inf], expr='2*m2_amplitude/3.1415927/max(0.0000000, (m2_sigma+m2_sigma_r))'>), ('m3_amplitude', <Parameter 'm3_amplitude', value=0.30984378291280634, bounds=[1e-15:100]>), ('m3_center', <Parameter 'm3_center', value=535.45844335811262, bounds=[400:800]>), ('m3_sigma', <Parameter 'm3_sigma', value=22.54827381679598, bounds=[1:300]>), ('m3_sigma_r', <Parameter 'm3_sigma_r', value=65.369638477783752, bounds=[1:300]>), ('m3_fwhm', <Parameter 'm3_fwhm', value=87.917912294579736, bounds=[-inf:inf], expr='m3_sigma+m3_sigma_r'>), ('m3_height', <Parameter 'm3_height', value=0.002243600541520618, bounds=[-inf:inf], expr='2*m3_amplitude/3.1415927/max(0.0000000, (m3_sigma+m3_sigma_r))'>)])"
5,Gaussian+Gaussian+Gaussian+Gaussian,4,0.995933838158,-8408.23373144,-8359.72213744,0.003,2.79224950724,"Parameters([('m0_amplitude', <Parameter 'm0_amplitude', value=0.036434130721852864 +/- 0.0118, bounds=[1e-15:100]>), ('m0_center', <Parameter 'm0_center', value=522.3178036701614 +/- 0.871, bounds=[400:800]>), ('m0_sigma', <Parameter 'm0_sigma', value=14.070686620771719 +/- 1.03, bounds=[1:300]>), ('m0_fwhm', <Parameter 'm0_fwhm', value=33.13393426832566 +/- 2.44, bounds=[-inf:inf], expr='2.3548200*m0_sigma'>), ('m0_height', <Parameter 'm0_height', value=0.001033006867427444 +/- 0.000262, bounds=[-inf:inf], expr='0.3989423*m0_amplitude/max(1e-15, m0_sigma)'>), ('m1_amplitude', <Parameter 'm1_amplitude', value=0.09164505338626994 +/- 0.04, bounds=[1e-15:100]>), ('m1_center', <Parameter 'm1_center', value=592.511876825301 +/- 14.1, bounds=[400:800]>), ('m1_sigma', <Parameter 'm1_sigma', value=36.346681045925266 +/- 5.8, bounds=[1:300]>), ('m1_fwhm', <Parameter 'm1_fwhm', value=85.58989146056574 +/- 13.7, bounds=[-inf:inf], expr='2.3548200*m1_sigma'>), ('m1_height', <Parameter 'm1_height', value=0.0010058989522412002 +/- 0.000281, bounds=[-inf:inf], expr='0.3989423*m1_amplitude/max(1e-15, m1_sigma)'>), ('m2_amplitude', <Parameter 'm2_amplitude', value=0.06592215225641562 +/- 0.0455, bounds=[1e-15:100]>), ('m2_center', <Parameter 'm2_center', value=552.7157407042273 +/- 3.2, bounds=[400:800]>), ('m2_sigma', <Parameter 'm2_sigma', value=23.406224767663083 +/- 5.37, bounds=[1:300]>), ('m2_fwhm', <Parameter 'm2_fwhm', value=55.11744620738838 +/- 12.6, bounds=[-inf:inf], expr='2.3548200*m2_sigma'>), ('m2_height', <Parameter 'm2_height', value=0.0011235957657921094 +/- 0.000526, bounds=[-inf:inf], expr='0.3989423*m2_amplitude/max(1e-15, m2_sigma)'>), ('m3_amplitude', <Parameter 'm3_amplitude', value=0.053689674532754084 +/- 0.00571, bounds=[1e-15:100]>), ('m3_center', <Parameter 'm3_center', value=575.6877148817699 +/- 3.63, bounds=[400:800]>), ('m3_sigma', <Parameter 'm3_sigma', value=98.54155662620289 +/- 7.04, bounds=[1:300]>), ('m3_fwhm', <Parameter 'm3_fwhm', value=232.0476283745151 +/- 16.6, bounds=[-inf:inf], expr='2.3548200*m3_sigma'>), ('m3_height', <Parameter 'm3_height', value=0.00021736090820644556 +/- 3.71e-05, bounds=[-inf:inf], expr='0.3989423*m3_amplitude/max(1e-15, m3_sigma)'>)])"
6,Lorentzian+Lorentzian+Lorentzian+Lorentzian,4,0.989776183228,-8020.06311869,-7971.55152469,0.031,1.21774449721,"Parameters([('m0_amplitude', <Parameter 'm0_amplitude', value=0.03405203213347574 +/- 0.00677, bounds=[1e-15:100]>), ('m0_center', <Parameter 'm0_center', value=519.4886157263079 +/- 0.64, bounds=[400:800]>), ('m0_sigma', <Parameter 'm0_sigma', value=10.408682264324984 +/- 1.03, bounds=[1:300]>), ('m0_fwhm', <Parameter 'm0_fwhm', value=20.817364528649968 +/- 2.05, bounds=[-inf:inf], expr='2.0000000*m0_sigma'>), ('m0_height', <Parameter 'm0_height', value=0.0010413516973568967 +/- 0.000117, bounds=[-inf:inf], expr='0.3183099*m0_amplitude/max(1e-15, m0_sigma)'>), ('m1_amplitude', <Parameter 'm1_amplitude', value=0.056191519056215555 +/- 0.0194, bounds=[1e-15:100]>), ('m1_center', <Parameter 'm1_center', value=539.0828547220963 +/- 0.818, bounds=[400:800]>), ('m1_sigma', <Parameter 'm1_sigma', value=14.899771226527216 +/- 2.91, bounds=[1:300]>), ('m1_fwhm', <Parameter 'm1_fwhm', value=29.799542453054432 +/- 5.81, bounds=[-inf:inf], expr='2.0000000*m1_sigma'>), ('m1_height', <Parameter 'm1_height', value=0.0012004423785908654 +/- 0.000187, bounds=[-inf:inf], expr='0.3183099*m1_amplitude/max(1e-15, m1_sigma)'>), ('m2_amplitude', <Parameter 'm2_amplitude', value=0.09781127596549355 +/- 0.0152, bounds=[1e-15:100]>), ('m2_center', <Parameter 'm2_center', value=602.2828642168313 +/- 2.5, bounds=[400:800]>), ('m2_sigma', <Parameter 'm2_sigma', value=33.12780634169607 +/- 1.66, bounds=[1:300]>), ('m2_fwhm', <Parameter 'm2_fwhm', value=66.25561268339214 +/- 3.32, bounds=[-inf:inf], expr='2.0000000*m2_sigma'>), ('m2_height', <Parameter 'm2_height', value=0.0009398236982646719 +/- 0.000109, bounds=[-inf:inf], expr='0.3183099*m2_amplitude/max(1e-15, m2_sigma)'>), ('m3_amplitude', <Parameter 'm3_amplitude', value=0.08397856593829844 +/- 0.0271, bounds=[1e-15:100]>), ('m3_center', <Parameter 'm3_center', value=566.4825117795654 +/- 1.37, bounds=[400:800]>), ('m3_sigma', <Parameter 'm3_sigma', value=21.90392858807807 +/- 3.84, bounds=[1:300]>), ('m3_fwhm', <Parameter 'm3_fwhm', value=43.80785717615614 +/- 7.69, bounds=[-inf:inf], expr='2.0000000*m3_sigma'>), ('m3_height', <Parameter 'm3_height', value=0.0012203842255271284 +/- 0.000186, bounds=[-inf:inf], expr='0.3183099*m3_amplitude/max(1e-15, m3_sigma)'>)])"
7,SkewedGaussian+SkewedGaussian+SkewedGaussian+SkewedGaussian,4,0.997019661773,-8535.1603642,-8470.47823886,0.002,2.71608538024,"Parameters([('m0_amplitude', <Parameter 'm0_amplitude', value=0.045842563921539736, bounds=[1e-15:100]>), ('m0_center', <Parameter 'm0_center', value=628.25374504822537, bounds=[400:800]>), ('m0_sigma', <Parameter 'm0_sigma', value=121.20639897824925, bounds=[1:300]>), ('m0_gamma', <Parameter 'm0_gamma', value=-4.9716270843085084, bounds=[-100:100]>), ('m1_amplitude', <Parameter 'm1_amplitude', value=0.019507996553326135, bounds=[1e-15:100]>), ('m1_center', <Parameter 'm1_center', value=570.55750160976595, bounds=[400:800]>), ('m1_sigma', <Parameter 'm1_sigma', value=27.013183654354357, bounds=[1:300]>), ('m1_gamma', <Parameter 'm1_gamma', value=-0.024069596141799821, bounds=[-100:100]>), ('m2_amplitude', <Parameter 'm2_amplitude', value=0.18167349771490804, bounds=[1e-15:100]>), ('m2_center', <Parameter 'm2_center', value=508.18210160918761, bounds=[400:800]>), ('m2_sigma', <Parameter 'm2_sigma', value=82.626967170064077, bounds=[1:300]>), ('m2_gamma', <Parameter 'm2_gamma', value=8.0284065777917135, bounds=[-100:100]>), ('m3_amplitude', <Parameter 'm3_amplitude', value=6.5511151231257832e-15, bounds=[1e-15:100]>), ('m3_center', <Parameter 'm3_center', value=775.04808073079084, bounds=[400:800]>), ('m3_sigma', <Parameter 'm3_sigma', value=287.33964872459427, bounds=[1:300]>), ('m3_gamma', <Parameter 'm3_gamma', value=-19.710846283789778, bounds=[-100:100]>)])"
8,Voigt+Voigt+Voigt+Voigt,4,0.99506584451,-8326.77780385,-8278.26620985,0.008,2.47328681701,"Parameters([('m0_amplitude', <Parameter 'm0_amplitude', value=0.09330455747236333 +/- 0.0295, bounds=[1e-15:100]>), ('m0_center', <Parameter 'm0_center', value=604.4602171462141 +/- 7.78, bounds=[400:800]>), ('m0_sigma', <Parameter 'm0_sigma', value=22.810860792668237 +/- 1.68, bounds=[1:300]>), ('m0_gamma', <Parameter 'm0_gamma', value=22.810860792668237 +/- 1.68, bounds=[-inf:inf], expr='m0_sigma'>), ('m0_fwhm', <Parameter 'm0_fwhm', value=82.148539421648906 +/- 3.68, bounds=[-inf:inf], expr='1.0692*m0_gamma+sqrt(0.8664*m0_gamma**2+5.545083*m0_sigma**2)'>), ('m0_height', <Parameter 'm0_height', value=0.000853695405724774 +/- 0.000242, bounds=[-inf:inf], expr='(m0_amplitude/(max(1e-15, m0_sigma*sqrt(2*pi))))*wofz((1j*m0_gamma)/(max(1e-15, m0_sigma*sqrt(2)))).real'>), ('m1_amplitude', <Parameter 'm1_amplitude', value=0.08561857864271649 +/- 0.0543, bounds=[1e-15:100]>), ('m1_center', <Parameter 'm1_center', value=566.689926431998 +/- 4.77, bounds=[400:800]>), ('m1_sigma', <Parameter 'm1_sigma', value=14.902398651310662 +/- 3.92, bounds=[1:300]>), ('m1_gamma', <Parameter 'm1_gamma', value=14.902398651310662 +/- 3.92, bounds=[-inf:inf], expr='m1_sigma'>), ('m1_fwhm', <Parameter 'm1_fwhm', value=53.667868749512586 +/- 8.59, bounds=[-inf:inf], expr='1.0692*m1_gamma+sqrt(0.8664*m1_gamma**2+5.545083*m1_sigma**2)'>), ('m1_height', <Parameter 'm1_height', value=0.0011990950158970734 +/- 0.000612, bounds=[-inf:inf], expr='(m1_amplitude/(max(1e-15, m1_sigma*sqrt(2*pi))))*wofz((1j*m1_gamma)/(max(1e-15, m1_sigma*sqrt(2)))).real'>), ('m2_amplitude', <Parameter 'm2_amplitude', value=0.029319634140196782 +/- 0.0135, bounds=[1e-15:100]>), ('m2_center', <Parameter 'm2_center', value=517.3779452035684 +/- 1.67, bounds=[400:800]>), ('m2_sigma', <Parameter 'm2_sigma', value=6.6778223919732085 +/- 0.783, bounds=[1:300]>), ('m2_gamma', <Parameter 'm2_gamma', value=6.6778223919732085 +/- 0.783, bounds=[-inf:inf], expr='m2_sigma'>), ('m2_fwhm', <Parameter 'm2_fwhm', value=24.048779263696218 +/- 1.72, bounds=[-inf:inf], expr='1.0692*m2_gamma+sqrt(0.8664*m2_gamma**2+5.545083*m2_sigma**2)'>), ('m2_height', <Parameter 'm2_height', value=0.00091635856531259343 +/- 0.000374, bounds=[-inf:inf], expr='(m2_amplitude/(max(1e-15, m2_sigma*sqrt(2*pi))))*wofz((1j*m2_gamma)/(max(1e-15, m2_sigma*sqrt(2)))).real'>), ('m3_amplitude', <Parameter 'm3_amplitude', value=0.051569767596316596 +/- 0.0399, bounds=[1e-15:100]>), ('m3_center', <Parameter 'm3_center', value=537.2360112619348 +/- 2.05, bounds=[400:800]>), ('m3_sigma', <Parameter 'm3_sigma', value=9.493268185802147 +/- 3.02, bounds=[1:300]>), ('m3_gamma', <Parameter 'm3_gamma', value=9.493268185802147 +/- 3.02, bounds=[-inf:inf], expr='m3_sigma'>), ('m3_fwhm', <Parameter 'm3_fwhm', value=34.188017843338542 +/- 6.62, bounds=[-inf:inf], expr='1.0692*m3_gamma+sqrt(0.8664*m3_gamma**2+5.545083*m3_sigma**2)'>), ('m3_height', <Parameter 'm3_height', value=0.0011337601425530956 +/- 0.000707, bounds=[-inf:inf], expr='(m3_amplitude/(max(1e-15, m3_sigma*sqrt(2*pi))))*wofz((1j*m3_gamma)/(max(1e-15, m3_sigma*sqrt(2)))).real'>)])"
9,gaussian_split+gaussian_split+gaussian_split+gaussian_split,4,0.997063298658,-8541.3700444,-8476.68791906,0.002,2.57104627157,"Parameters([('m0_amplitude', <Parameter 'm0_amplitude', value=0.040854106419414449 +/- 0.0132, bounds=[1e-15:100]>), ('m0_center', <Parameter 'm0_center', value=515.11397945989984 +/- 0.979, bounds=[400:800]>), ('m0_sigma', <Parameter 'm0_sigma', value=10.396132974818194 +/- 0.946, bounds=[1:300]>), ('m0_sigmar', <Parameter 'm0_sigmar', value=10.397676978427885 +/- 1.33, bounds=[1:300]>), ('m1_amplitude', <Parameter 'm1_amplitude', value=0.074668031834152937 +/- 0.00465, bounds=[1e-15:100]>), ('m1_center', <Parameter 'm1_center', value=576.04132962254675 +/- 3.9, bounds=[400:800]>), ('m1_sigma', <Parameter 'm1_sigma', value=99.923022641004309 +/- 5.96, bounds=[1:300]>), ('m1_sigmar', <Parameter 'm1_sigmar', value=27.172574501229082 +/- 3.68, bounds=[1:300]>), ('m2_amplitude', <Parameter 'm2_amplitude', value=0.0038501026747638232 +/- 0.00222, bounds=[1e-15:100]>), ('m2_center', <Parameter 'm2_center', value=705.82633659020678 +/- 33.5, bounds=[400:800]>), ('m2_sigma', <Parameter 'm2_sigma', value=17.514215399590061 +/- 31.5, bounds=[1:300]>), ('m2_sigmar', <Parameter 'm2_sigmar', value=64.294148053443806 +/- 70.8, bounds=[1:300]>), ('m3_amplitude', <Parameter 'm3_amplitude', value=0.37476934333392042 +/- 0.015, bounds=[1e-15:100]>), ('m3_center', <Parameter 'm3_center', value=540.66939813688873 +/- 2.24, bounds=[400:800]>), ('m3_sigma', <Parameter 'm3_sigma', value=16.904909082187324 +/- 2.94, bounds=[1:300]>), ('m3_sigmar', <Parameter 'm3_sigmar', value=66.248265908249721 +/- 1.38, bounds=[1:300]>)])"
